 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.03,0.2,0.13,0.15,0.18,0.15,0.08
01:00 - 02:00,0.0,0.23,0.05,0.2,0.15,0.05,0.05
02:00 - 03:00,0.05,0.1,0.2,0.1,0.08,0.08,0.03
03:00 - 04:00,0.03,0.03,0.18,0.23,0.03,0.0,0.0
04:00 - 05:00,0.03,0.18,0.13,0.1,0.33,0.08,0.08
05:00 - 06:00,0.08,0.13,0.15,0.36,0.36,0.1,0.05
06:00 - 07:00,0.26,0.28,0.61,0.36,0.43,0.08,0.03
07:00 - 08:00,0.61,1.1,0.56,0.77,0.77,0.05,0.1
08:00 - 09:00,1.13,1.28,0.92,1.3,1.33,0.15,0.08
09:00 - 10:00,1.38,1.15,1.59,1.59,1.59,0.1,0.15
10:00 - 11:00,1.05,2.1,1.64,2.05,1.53,0.18,0.1
11:00 - 12:00,1.2,1.18,1.51,1.3,1.15,0.08,0.13
12:00 - 13:00,1.36,1.2,1.92,1.74,1.79,0.28,0.0
13:00 - 14:00,1.99,1.69,2.35,2.12,1.84,0.1,0.03
14:00 - 15:00,1.89,1.92,2.1,1.89,1.87,0.08,0.05
15:00 - 16:00,1.53,1.66,1.92,1.56,1.38,0.05,0.13
16:00 - 17:00,0.95,1.3,1.41,0.59,0.82,0.1,0.03
17:00 - 18:00,0.77,0.82,0.87,0.87,1.15,0.08,0.08
18:00 - 19:00,0.69,0.43,0.59,0.54,0.54,0.03,0.18
19:00 - 20:00,0.49,0.41,0.41,0.64,0.33,0.03,0.23
20:00 - 21:00,0.59,0.46,0.46,0.31,0.38,0.05,0.08
21:00 - 22:00,0.51,0.38,0.49,0.26,0.36,0.08,0.15
22:00 - 23:00,0.31,0.31,0.26,0.41,0.26,0.08,0.23
23:00 - 00:00,0.31,0.33,0.43,0.2,0.36,0.13,0.2
