 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,1,7,10,16,5,10,4
01:00 - 02:00,2,8,12,12,7,6,2
02:00 - 03:00,5,5,7,6,10,4,2
03:00 - 04:00,6,6,7,15,3,4,4
04:00 - 05:00,7,11,16,11,7,3,1
05:00 - 06:00,10,15,9,19,14,4,5
06:00 - 07:00,15,17,30,21,11,1,1
07:00 - 08:00,35,40,36,34,39,3,7
08:00 - 09:00,41,47,38,54,48,7,5
09:00 - 10:00,72,56,74,76,63,2,4
10:00 - 11:00,53,74,79,71,79,8,5
11:00 - 12:00,62,58,67,66,52,7,9
12:00 - 13:00,63,68,74,61,71,7,5
13:00 - 14:00,64,82,104,76,66,6,3
14:00 - 15:00,61,75,88,95,66,2,4
15:00 - 16:00,67,80,71,75,47,3,9
16:00 - 17:00,42,55,44,45,49,5,3
17:00 - 18:00,26,32,38,35,28,3,7
18:00 - 19:00,33,30,31,18,25,8,6
19:00 - 20:00,18,25,27,22,25,5,8
20:00 - 21:00,18,16,28,23,16,4,12
21:00 - 22:00,17,19,34,17,16,6,9
22:00 - 23:00,12,23,12,20,18,4,9
23:00 - 00:00,7,15,27,13,11,6,3
