 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,23,29,41,39,48,4,2
01:00 - 02:00,68,121,76,60,61,2,1
02:00 - 03:00,102,164,219,103,111,2,24
03:00 - 04:00,129,190,498,160,148,8,4
04:00 - 05:00,219,193,248,220,212,31,10
05:00 - 06:00,163,197,262,246,177,30,8
06:00 - 07:00,166,179,218,184,193,17,19
07:00 - 08:00,215,288,396,225,190,3,6
08:00 - 09:00,281,296,359,316,262,23,5
09:00 - 10:00,350,353,332,327,220,14,23
10:00 - 11:00,398,421,270,286,254,10,11
11:00 - 12:00,260,376,294,409,228,11,32
12:00 - 13:00,221,207,213,220,164,27,11
13:00 - 14:00,196,167,398,176,155,4,14
14:00 - 15:00,189,164,220,227,137,7,13
15:00 - 16:00,167,224,220,213,171,20,12
16:00 - 17:00,211,161,193,180,128,2,18
17:00 - 18:00,134,133,125,103,103,31,43
18:00 - 19:00,43,85,87,74,59,4,27
19:00 - 20:00,82,106,81,65,72,3,13
20:00 - 21:00,114,97,75,99,23,6,15
21:00 - 22:00,41,54,37,62,24,2,24
22:00 - 23:00,41,52,44,50,21,32,28
23:00 - 00:00,40,64,50,44,8,4,17
