Key,ID,Project,IssueType,Status,Resolution,Created Date,Resolved Date
VXQUERY-40,41370,VXQUERY,Bug,Open,,26/06/2012 14:45,
VXQUERY-65,41345,VXQUERY,Bug,Open,,01/09/2012 06:19,
VXQUERY-105,41308,VXQUERY,New Feature,Open,,23/11/2013 15:25,
VXQUERY-104,41309,VXQUERY,Task,Open,,14/11/2013 15:31,
VXQUERY-103,41310,VXQUERY,Task,Open,,14/11/2013 15:30,
VXQUERY-102,41311,VXQUERY,Task,Open,,14/11/2013 15:30,
VXQUERY-101,41312,VXQUERY,Task,Open,,14/11/2013 01:42,
VXQUERY-97,41313,VXQUERY,Bug,Resolved,Not A Problem,02/08/2013 01:44,02/08/2013 03:05
VXQUERY-96,41314,VXQUERY,Bug,Open,,02/07/2013 04:49,
VXQUERY-95,41315,VXQUERY,New Feature,Resolved,Fixed,20/05/2013 11:11,20/05/2013 11:17
VXQUERY-94,41316,VXQUERY,Documentation,Resolved,Done,12/05/2013 16:51,08/12/2013 16:38
VXQUERY-93,41317,VXQUERY,Improvement,Open,,03/05/2013 12:08,
VXQUERY-92,41318,VXQUERY,New Feature,Open,,01/05/2013 01:47,
VXQUERY-91,41319,VXQUERY,Improvement,Open,,26/04/2013 06:31,
VXQUERY-85,41325,VXQUERY,Task,Open,,25/04/2013 13:00,
VXQUERY-84,41326,VXQUERY,Bug,Resolved,Fixed,22/02/2013 23:35,26/02/2013 13:29
VXQUERY-83,41327,VXQUERY,Bug,Open,,01/12/2012 08:06,
VXQUERY-82,41328,VXQUERY,Bug,Open,,02/10/2012 11:55,
VXQUERY-81,41329,VXQUERY,Bug,Open,,02/10/2012 11:53,
VXQUERY-80,41330,VXQUERY,Bug,Resolved,Fixed,02/10/2012 11:48,02/10/2012 14:05
VXQUERY-79,41331,VXQUERY,Bug,Resolved,Fixed,26/09/2012 05:53,28/09/2012 03:40
VXQUERY-78,41332,VXQUERY,Bug,Resolved,Fixed,26/09/2012 04:58,28/09/2012 03:39
VXQUERY-77,41333,VXQUERY,Bug,Resolved,Fixed,21/09/2012 03:27,02/10/2012 14:06
VXQUERY-76,41334,VXQUERY,Bug,Open,,08/09/2012 08:12,
VXQUERY-70,41340,VXQUERY,Bug,Open,,01/09/2012 07:43,
VXQUERY-69,41341,VXQUERY,Bug,Resolved,Fixed,01/09/2012 07:41,07/12/2013 07:17
VXQUERY-62,41348,VXQUERY,Bug,Open,,01/09/2012 04:52,
VXQUERY-60,41350,VXQUERY,Bug,Open,,23/08/2012 08:23,
VXQUERY-59,41351,VXQUERY,Bug,Open,,22/08/2012 06:27,
VXQUERY-58,41352,VXQUERY,Bug,Resolved,Fixed,22/08/2012 06:24,08/09/2012 08:27
VXQUERY-57,41353,VXQUERY,Bug,Resolved,Fixed,21/08/2012 06:37,01/09/2012 02:45
VXQUERY-56,41354,VXQUERY,Task,Resolved,Fixed,16/08/2012 06:40,01/09/2012 08:55
VXQUERY-55,41355,VXQUERY,Task,Resolved,Fixed,16/08/2012 06:39,22/08/2012 06:28
VXQUERY-53,41357,VXQUERY,Task,Resolved,Fixed,16/08/2012 06:35,21/08/2012 06:58
VXQUERY-52,41358,VXQUERY,Task,Resolved,Fixed,16/08/2012 06:35,21/08/2012 06:57
VXQUERY-51,41359,VXQUERY,Task,Resolved,Fixed,16/08/2012 05:59,01/09/2012 02:42
VXQUERY-48,41362,VXQUERY,Bug,Resolved,Fixed,03/08/2012 10:07,01/09/2012 02:44
VXQUERY-47,41363,VXQUERY,Bug,Resolved,Fixed,03/08/2012 02:21,18/08/2012 04:57
VXQUERY-45,41365,VXQUERY,Bug,Resolved,Fixed,10/07/2012 20:16,22/08/2012 06:31
VXQUERY-39,41371,VXQUERY,Bug,Open,,26/06/2012 14:40,
VXQUERY-38,41372,VXQUERY,Bug,Resolved,Fixed,26/06/2012 14:36,22/08/2012 06:35
VXQUERY-37,41373,VXQUERY,Bug,Resolved,Fixed,26/06/2012 03:05,01/09/2012 08:56
VXQUERY-36,41374,VXQUERY,Bug,Open,,23/06/2012 09:00,
VXQUERY-32,41378,VXQUERY,Improvement,Open,,01/04/2012 15:04,
VXQUERY-1,41409,VXQUERY,Task,Closed,Fixed,14/07/2009 16:21,17/11/2009 07:17
VXQUERY-31,41379,VXQUERY,Improvement,Open,,01/04/2012 12:54,
VXQUERY-30,41380,VXQUERY,Bug,Resolved,Fixed,23/08/2011 02:35,06/09/2011 15:24
VXQUERY-29,41381,VXQUERY,Bug,Open,,23/08/2011 02:32,
VXQUERY-28,41382,VXQUERY,Bug,Closed,Fixed,22/08/2011 01:02,22/08/2011 04:51
VXQUERY-27,41383,VXQUERY,Bug,Closed,Invalid,07/06/2010 05:35,25/07/2012 15:42
VXQUERY-26,41384,VXQUERY,Bug,Closed,Fixed,19/04/2010 19:34,19/04/2010 23:55
VXQUERY-22,41388,VXQUERY,Improvement,Open,,23/02/2010 04:28,
VXQUERY-21,41389,VXQUERY,Improvement,Closed,Fixed,23/02/2010 04:26,28/02/2010 05:24
VXQUERY-20,41390,VXQUERY,New Feature,Resolved,Fixed,19/12/2009 18:16,12/09/2010 03:51
VXQUERY-19,41391,VXQUERY,New Feature,Open,,19/11/2009 07:27,
VXQUERY-18,41392,VXQUERY,New Feature,Open,,19/11/2009 07:25,
VXQUERY-17,41393,VXQUERY,Task,Closed,Fixed,17/11/2009 05:46,17/11/2009 11:16
VXQUERY-16,41394,VXQUERY,Improvement,Closed,Invalid,21/10/2009 04:31,25/07/2012 15:40
