Key,ID,Project,IssueType,Status,Resolution,Created Date,Resolved Date
MAILBOX-123,150205,MAILBOX,Task,Resolved,Fixed,17/08/2010 02:11,17/08/2010 02:14
MAILBOX-52,150276,MAILBOX,Bug,Resolved,Fixed,14/04/2011 13:47,14/04/2011 16:27
MAILBOX-41,150287,MAILBOX,Bug,Resolved,Fixed,02/03/2011 05:38,02/03/2011 15:14
MAILBOX-40,150288,MAILBOX,Task,Resolved,Fixed,28/02/2011 14:41,28/02/2011 14:45
MAILBOX-39,150289,MAILBOX,Task,Closed,Fixed,25/02/2011 23:29,24/03/2011 02:02
MAILBOX-38,150290,MAILBOX,Task,Resolved,Fixed,25/02/2011 17:38,25/02/2011 19:30
MAILBOX-37,150291,MAILBOX,Improvement,Resolved,Fixed,09/02/2011 19:01,09/02/2011 19:13
MAILBOX-36,150292,MAILBOX,Improvement,Resolved,Fixed,09/02/2011 18:48,09/02/2011 18:52
MAILBOX-144,150184,MAILBOX,Bug,Resolved,Fixed,29/09/2011 01:48,29/09/2011 20:52
MAILBOX-143,150185,MAILBOX,Bug,Resolved,Fixed,28/09/2011 23:33,29/09/2011 00:37
MAILBOX-35,150293,MAILBOX,Improvement,Resolved,Fixed,08/02/2011 02:29,12/04/2011 03:05
MAILBOX-194,150134,MAILBOX,Bug,Closed,Not A Problem,16/02/2013 13:25,20/02/2013 15:09
MAILBOX-193,150135,MAILBOX,Task,Closed,Fixed,06/02/2013 01:04,06/02/2013 01:06
MAILBOX-122,150206,MAILBOX,New Feature,Resolved,Fixed,07/01/2010 05:49,17/08/2010 02:05
MAILBOX-142,150186,MAILBOX,Bug,Resolved,Fixed,28/09/2011 23:20,28/09/2011 23:22
MAILBOX-192,150136,MAILBOX,Bug,Closed,Fixed,27/01/2013 15:39,27/01/2013 15:40
MAILBOX-200,150128,MAILBOX,Improvement,Open,,05/11/2013 00:07,
MAILBOX-199,150129,MAILBOX,New Feature,Open,,24/09/2013 21:47,
MAILBOX-198,150130,MAILBOX,Improvement,Closed,Fixed,24/07/2013 02:30,01/08/2013 23:51
MAILBOX-197,150131,MAILBOX,Bug,Closed,Fixed,24/07/2013 01:42,01/08/2013 23:49
MAILBOX-191,150137,MAILBOX,Improvement,Closed,Fixed,18/01/2013 23:18,06/02/2013 14:46
MAILBOX-190,150138,MAILBOX,Bug,Closed,Fixed,08/01/2013 18:32,08/01/2013 18:33
MAILBOX-188,150140,MAILBOX,Task,In Progress,,06/01/2013 23:58,
MAILBOX-187,150141,MAILBOX,Bug,Closed,Fixed,20/12/2012 23:43,03/01/2013 23:04
MAILBOX-186,150142,MAILBOX,Bug,Open,,21/11/2012 10:47,
MAILBOX-185,150143,MAILBOX,Bug,Resolved,Fixed,13/08/2012 18:00,13/08/2012 18:02
MAILBOX-184,150144,MAILBOX,Bug,Open,,27/07/2012 08:52,
MAILBOX-183,150145,MAILBOX,Bug,Open,,25/07/2012 16:42,
MAILBOX-182,150146,MAILBOX,Improvement,Resolved,Fixed,27/06/2012 22:19,27/06/2012 22:19
MAILBOX-181,150147,MAILBOX,Task,Resolved,Fixed,08/06/2012 10:03,08/06/2012 10:15
MAILBOX-180,150148,MAILBOX,Bug,Resolved,Fixed,04/06/2012 22:08,08/06/2012 09:37
MAILBOX-148,150180,MAILBOX,Improvement,Resolved,Fixed,03/10/2011 03:26,06/10/2011 13:24
MAILBOX-145,150183,MAILBOX,Bug,Resolved,Fixed,01/10/2011 19:07,02/10/2011 03:34
MAILBOX-179,150149,MAILBOX,Improvement,Resolved,Fixed,04/06/2012 21:37,07/06/2012 16:50
