Key,ID,Project,IssueType,Status,Resolution,Created Date,Resolved Date
OAK-899,133450,OAK,Bug,Closed,Fixed,15/07/2013 17:04,15/07/2013 17:34
OAK-1145,133209,OAK,New Feature,Open,,05/11/2013 18:22,
OAK-1075,133279,OAK,Bug,Closed,Fixed,03/10/2013 19:25,28/11/2013 18:59
OAK-330,134019,OAK,Bug,Closed,Fixed,21/09/2012 21:07,24/09/2012 19:46
OAK-959,133390,OAK,Bug,Closed,Fixed,14/08/2013 19:36,30/08/2013 16:11
OAK-1225,133129,OAK,Bug,Closed,Fixed,26/11/2013 20:44,26/11/2013 21:05
OAK-898,133451,OAK,Bug,Closed,Fixed,11/07/2013 22:57,13/07/2013 05:06
OAK-1144,133210,OAK,Improvement,Closed,Fixed,04/11/2013 18:38,06/11/2013 00:47
OAK-1058,133292,OAK,Improvement,Closed,Fixed,01/10/2013 18:08,11/11/2013 19:38
OAK-1057,133293,OAK,Improvement,Closed,Fixed,01/10/2013 15:43,01/10/2013 15:53
OAK-881,133468,OAK,Bug,Closed,Fixed,26/06/2013 17:14,26/06/2013 17:18
OAK-935,133414,OAK,New Feature,Closed,Fixed,30/07/2013 22:23,31/07/2013 19:15
OAK-886,133463,OAK,Bug,Resolved,Invalid,01/07/2013 22:27,02/07/2013 17:14
OAK-1187,133167,OAK,Bug,Closed,Fixed,14/11/2013 17:33,19/11/2013 18:22
OAK-1211,133143,OAK,Bug,Open,,21/11/2013 18:26,
OAK-1262,133092,OAK,Bug,Closed,Fixed,04/12/2013 23:26,10/12/2013 00:46
OAK-1193,133161,OAK,Bug,Open,,16/11/2013 02:57,
OAK-1264,133090,OAK,Improvement,Open,,05/12/2013 18:18,
OAK-1248,133106,OAK,Improvement,Closed,Fixed,02/12/2013 21:18,02/12/2013 21:22
OAK-933,133416,OAK,Task,Closed,Fixed,25/07/2013 20:58,25/07/2013 21:06
OAK-1227,133127,OAK,Bug,Closed,Fixed,26/11/2013 21:11,26/11/2013 21:20
OAK-1263,133091,OAK,Improvement,Open,,04/12/2013 23:36,
OAK-1021,133329,OAK,Bug,Closed,Fixed,18/09/2013 04:05,20/09/2013 17:59
OAK-1286,133068,OAK,Improvement,Open,,14/12/2013 00:38,
OAK-1285,133069,OAK,Bug,Open,,14/12/2013 00:14,
OAK-1284,133070,OAK,Bug,Open,,14/12/2013 00:11,
OAK-1283,133071,OAK,Bug,Open,,12/12/2013 23:33,
OAK-1282,133072,OAK,Task,Resolved,Fixed,12/12/2013 23:21,13/12/2013 01:04
OAK-1281,133073,OAK,Bug,Resolved,Fixed,12/12/2013 16:19,12/12/2013 16:57
OAK-1280,133074,OAK,Bug,Resolved,Fixed,12/12/2013 15:58,12/12/2013 16:17
OAK-1277,133077,OAK,Improvement,Resolved,Fixed,11/12/2013 22:51,11/12/2013 22:55
OAK-1276,133078,OAK,Bug,Resolved,Fixed,11/12/2013 22:19,11/12/2013 22:26
OAK-1275,133079,OAK,Improvement,Open,,11/12/2013 20:55,
OAK-1221,133133,OAK,Bug,Open,,25/11/2013 18:57,
OAK-1274,133080,OAK,Bug,Resolved,Fixed,11/12/2013 20:37,12/12/2013 23:42
OAK-1273,133081,OAK,Improvement,Open,,11/12/2013 01:33,
OAK-1272,133082,OAK,Bug,Open,,11/12/2013 00:32,
OAK-1271,133083,OAK,Bug,Resolved,Fixed,10/12/2013 23:11,11/12/2013 22:42
OAK-1270,133084,OAK,Bug,Closed,Fixed,10/12/2013 04:21,10/12/2013 04:25
OAK-1269,133085,OAK,Bug,Closed,Fixed,06/12/2013 21:46,06/12/2013 21:48
OAK-1268,133086,OAK,New Feature,Open,,06/12/2013 18:08,
OAK-1267,133087,OAK,Bug,Open,,06/12/2013 01:29,
OAK-1266,133088,OAK,New Feature,Open,,05/12/2013 20:55,
OAK-1265,133089,OAK,Improvement,Open,,05/12/2013 18:21,
OAK-1260,133094,OAK,Bug,Open,,04/12/2013 15:41,
OAK-1259,133095,OAK,Bug,Closed,Fixed,04/12/2013 00:20,04/12/2013 16:08
OAK-1220,133134,OAK,Bug,Closed,Fixed,25/11/2013 18:42,26/11/2013 00:44
OAK-1258,133096,OAK,Bug,Closed,Fixed,04/12/2013 00:08,06/12/2013 03:47
OAK-1257,133097,OAK,Bug,Closed,Fixed,03/12/2013 23:07,04/12/2013 00:42
OAK-1256,133098,OAK,Bug,Closed,Fixed,03/12/2013 21:04,04/12/2013 15:56
OAK-1255,133099,OAK,Improvement,Open,,03/12/2013 16:54,
OAK-1254,133100,OAK,Bug,In Progress,,03/12/2013 16:28,
OAK-1253,133101,OAK,Improvement,Closed,Fixed,03/12/2013 04:40,03/12/2013 05:38
OAK-1252,133102,OAK,Improvement,Closed,Fixed,03/12/2013 02:25,03/12/2013 04:21
OAK-1251,133103,OAK,Improvement,In Progress,,03/12/2013 00:31,
OAK-1250,133104,OAK,Bug,Closed,Fixed,02/12/2013 22:57,04/12/2013 00:13
OAK-1247,133107,OAK,Bug,Open,,02/12/2013 21:10,
OAK-1246,133108,OAK,Improvement,Closed,Fixed,02/12/2013 20:30,03/12/2013 13:44
OAK-1245,133109,OAK,Bug,Closed,Fixed,02/12/2013 19:16,02/12/2013 19:30
OAK-1219,133135,OAK,Bug,Closed,Fixed,25/11/2013 18:33,26/11/2013 21:00
OAK-1244,133110,OAK,Bug,Open,,02/12/2013 18:46,
OAK-1243,133111,OAK,Bug,Closed,Fixed,02/12/2013 17:01,02/12/2013 19:08
OAK-1242,133112,OAK,Bug,Closed,Fixed,30/11/2013 08:37,04/12/2013 00:42
OAK-1241,133113,OAK,Improvement,Resolved,Won't Fix,29/11/2013 22:02,02/12/2013 17:58
OAK-1240,133114,OAK,Improvement,Open,,29/11/2013 18:53,
OAK-1239,133115,OAK,Improvement,Open,,29/11/2013 18:49,
OAK-1238,133116,OAK,Improvement,Open,,29/11/2013 18:48,
OAK-1237,133117,OAK,Improvement,Resolved,Fixed,29/11/2013 18:39,12/12/2013 01:49
OAK-1226,133128,OAK,Bug,Open,,26/11/2013 20:57,
OAK-1236,133118,OAK,Improvement,Closed,Fixed,28/11/2013 18:05,10/12/2013 04:27
OAK-1235,133119,OAK,Bug,Closed,Fixed,28/11/2013 08:33,28/11/2013 23:41
OAK-1234,133120,OAK,Bug,Closed,Fixed,28/11/2013 06:59,28/11/2013 07:56
OAK-1205,133149,OAK,Bug,Open,,20/11/2013 21:01,
OAK-1204,133150,OAK,Task,Open,,20/11/2013 18:58,
OAK-1233,133121,OAK,Bug,Open,,27/11/2013 20:45,
OAK-1232,133122,OAK,Improvement,Open,,27/11/2013 17:13,
OAK-1231,133123,OAK,Task,Closed,Fixed,27/11/2013 10:20,27/11/2013 11:33
OAK-1230,133124,OAK,Improvement,Open,,27/11/2013 05:39,
