 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,24,42,31,44,35,31,28
01:00 - 02:00,27,35,39,39,34,44,28
02:00 - 03:00,15,52,39,54,38,35,22
03:00 - 04:00,9,40,45,40,42,58,31
04:00 - 05:00,12,29,41,30,31,48,10
05:00 - 06:00,15,55,28,36,39,34,20
06:00 - 07:00,14,25,37,31,47,30,15
07:00 - 08:00,13,34,40,27,27,23,13
08:00 - 09:00,14,30,17,31,27,25,11
09:00 - 10:00,23,25,19,19,38,19,9
10:00 - 11:00,14,31,10,19,19,17,6
11:00 - 12:00,10,19,24,17,16,17,14
12:00 - 13:00,8,13,12,10,13,16,7
13:00 - 14:00,9,12,14,16,25,11,4
14:00 - 15:00,10,17,15,21,14,3,8
15:00 - 16:00,9,21,17,22,21,9,2
16:00 - 17:00,12,12,19,20,15,4,2
17:00 - 18:00,13,17,21,29,18,2,2
18:00 - 19:00,16,12,17,11,11,4,8
19:00 - 20:00,18,26,26,20,13,10,13
20:00 - 21:00,18,32,27,29,20,4,6
21:00 - 22:00,32,26,37,32,20,12,11
22:00 - 23:00,26,37,22,41,42,27,13
23:00 - 00:00,38,36,29,32,53,15,13
