 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,4,4,10,18,15,11,4
01:00 - 02:00,1,5,8,10,15,6,4
02:00 - 03:00,1,1,6,4,5,7,3
03:00 - 04:00,3,1,1,3,10,2,4
04:00 - 05:00,4,8,5,7,9,5,4
05:00 - 06:00,4,4,6,2,4,3,4
06:00 - 07:00,3,9,3,11,6,1,2
07:00 - 08:00,1,4,2,2,4,2,4
08:00 - 09:00,0,0,4,1,7,0,0
09:00 - 10:00,1,1,1,0,1,2,1
10:00 - 11:00,0,1,1,1,0,1,3
11:00 - 12:00,0,1,2,4,1,1,0
12:00 - 13:00,3,0,0,1,0,0,0
13:00 - 14:00,0,1,0,0,1,0,0
14:00 - 15:00,1,5,3,0,1,1,0
15:00 - 16:00,12,12,4,8,10,4,0
16:00 - 17:00,8,7,9,11,7,1,1
17:00 - 18:00,7,16,11,9,13,7,3
18:00 - 19:00,7,17,11,13,11,2,1
19:00 - 20:00,12,5,7,12,5,2,3
20:00 - 21:00,15,8,17,14,16,4,0
21:00 - 22:00,13,13,16,22,13,2,1
22:00 - 23:00,9,11,16,14,8,2,3
23:00 - 00:00,29,23,19,14,19,2,4
