 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:00 - 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:00 - 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:00 - 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04:00 - 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05:00 - 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:00 - 07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:00 - 08:00,0.0,0.14,0.0,0.28,0.0,0.0,0.0
08:00 - 09:00,0.42,0.42,0.14,0.56,0.0,0.0,0.0
09:00 - 10:00,0.28,0.97,0.97,1.39,1.53,0.0,0.0
10:00 - 11:00,0.97,3.75,1.94,1.53,2.64,0.0,0.0
11:00 - 12:00,1.39,2.22,1.81,2.64,1.39,0.0,0.0
12:00 - 13:00,4.17,2.92,1.39,3.06,0.83,0.0,0.69
13:00 - 14:00,3.19,2.78,1.67,2.5,1.25,0.0,0.14
14:00 - 15:00,2.22,2.78,1.25,1.81,1.94,0.14,0.0
15:00 - 16:00,3.89,2.08,1.81,2.5,1.53,0.0,0.0
16:00 - 17:00,4.72,2.08,2.78,2.92,0.69,0.0,0.14
17:00 - 18:00,0.69,2.08,1.53,0.83,1.81,0.14,1.39
18:00 - 19:00,0.14,0.69,0.42,0.42,0.28,0.28,0.0
19:00 - 20:00,0.0,0.56,0.0,0.14,0.0,0.0,0.0
20:00 - 21:00,0.42,0.0,0.14,0.14,0.0,0.14,0.0
21:00 - 22:00,0.0,0.0,0.28,0.0,0.0,0.0,0.0
22:00 - 23:00,0.14,0.0,0.0,0.0,0.0,0.0,0.0
23:00 - 00:00,0.0,0.0,0.0,0.14,0.0,0.0,0.0
