 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,3,13,16,17,16,19,2
01:00 - 02:00,2,12,24,31,19,10,3
02:00 - 03:00,4,14,13,14,15,20,4
03:00 - 04:00,2,19,14,17,14,13,2
04:00 - 05:00,9,13,19,24,8,8,4
05:00 - 06:00,5,13,15,13,4,15,8
06:00 - 07:00,6,9,7,3,9,5,5
07:00 - 08:00,2,11,9,5,7,11,3
08:00 - 09:00,0,3,4,4,7,4,1
09:00 - 10:00,2,2,4,0,1,3,0
10:00 - 11:00,2,4,7,5,5,0,0
11:00 - 12:00,1,7,8,5,4,3,2
12:00 - 13:00,2,4,5,7,6,1,0
13:00 - 14:00,1,2,2,7,5,4,5
14:00 - 15:00,5,3,0,3,2,0,5
15:00 - 16:00,1,5,2,4,3,1,1
16:00 - 17:00,2,2,6,2,5,1,1
17:00 - 18:00,5,2,7,11,4,1,1
18:00 - 19:00,3,0,6,6,2,1,0
19:00 - 20:00,10,3,7,3,3,5,0
20:00 - 21:00,1,14,11,6,8,4,2
21:00 - 22:00,4,15,12,8,14,4,0
22:00 - 23:00,13,23,22,13,19,3,0
23:00 - 00:00,17,23,25,19,19,7,2
