 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,3,0,1,9,2,3,6
01:00 - 02:00,2,0,1,1,0,2,1
02:00 - 03:00,0,0,0,0,0,0,0
03:00 - 04:00,0,1,0,0,0,0,0
04:00 - 05:00,0,4,1,2,0,0,0
05:00 - 06:00,0,12,8,1,2,0,0
06:00 - 07:00,15,28,43,22,20,1,0
07:00 - 08:00,61,93,116,109,104,0,2
08:00 - 09:00,206,177,192,205,215,3,1
09:00 - 10:00,215,212,231,263,203,4,10
10:00 - 11:00,232,274,273,201,226,14,16
11:00 - 12:00,210,244,261,312,246,14,14
12:00 - 13:00,294,274,247,258,204,21,22
13:00 - 14:00,261,253,293,275,239,11,14
14:00 - 15:00,244,250,297,244,252,7,21
15:00 - 16:00,208,153,156,167,142,9,2
16:00 - 17:00,76,75,100,79,67,13,6
17:00 - 18:00,41,46,54,41,25,4,5
18:00 - 19:00,14,25,21,14,19,5,10
19:00 - 20:00,9,27,10,4,5,3,24
20:00 - 21:00,11,21,8,13,9,1,11
21:00 - 22:00,11,7,7,17,4,5,8
22:00 - 23:00,5,7,3,5,3,7,4
23:00 - 00:00,6,7,4,0,3,0,2
