 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0,2,0,0,1,0,0
01:00 - 02:00,0,1,2,1,1,0,0
02:00 - 03:00,0,3,0,0,0,0,0
03:00 - 04:00,2,0,0,0,0,0,2
04:00 - 05:00,0,0,0,1,1,1,0
05:00 - 06:00,1,1,0,0,0,1,0
06:00 - 07:00,1,4,1,2,0,1,0
07:00 - 08:00,6,8,8,3,5,0,0
08:00 - 09:00,13,8,6,8,13,1,1
09:00 - 10:00,14,5,6,9,6,1,0
10:00 - 11:00,9,25,13,18,13,1,0
11:00 - 12:00,15,18,8,15,20,3,3
12:00 - 13:00,17,10,15,15,9,1,3
13:00 - 14:00,16,13,8,10,32,3,1
14:00 - 15:00,12,15,18,20,11,3,3
15:00 - 16:00,18,16,17,25,24,0,6
16:00 - 17:00,13,11,17,20,7,1,2
17:00 - 18:00,9,3,10,12,4,7,3
18:00 - 19:00,5,5,6,9,7,3,8
19:00 - 20:00,6,11,16,8,4,1,1
20:00 - 21:00,8,5,5,7,2,2,1
21:00 - 22:00,3,6,6,5,3,2,1
22:00 - 23:00,2,12,1,5,1,1,0
23:00 - 00:00,4,2,1,2,1,2,1
