 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,1,0,1,1,0,0,0
01:00 - 02:00,0,1,0,0,0,1,0
02:00 - 03:00,0,0,0,0,3,3,0
03:00 - 04:00,0,0,0,2,0,4,0
04:00 - 05:00,0,2,2,0,3,0,1
05:00 - 06:00,3,2,0,2,0,0,0
06:00 - 07:00,0,2,4,0,2,1,2
07:00 - 08:00,2,1,2,0,6,1,1
08:00 - 09:00,1,1,0,1,10,0,0
09:00 - 10:00,7,1,0,5,2,1,0
10:00 - 11:00,1,1,1,4,3,3,0
11:00 - 12:00,3,1,2,0,0,1,0
12:00 - 13:00,0,1,0,0,0,0,0
13:00 - 14:00,1,0,1,1,0,0,0
14:00 - 15:00,2,0,3,2,0,0,4
15:00 - 16:00,1,2,5,2,0,2,0
16:00 - 17:00,1,2,4,1,1,0,2
17:00 - 18:00,1,0,0,4,2,1,0
18:00 - 19:00,2,1,2,1,1,3,1
19:00 - 20:00,0,2,0,0,1,0,0
20:00 - 21:00,1,0,0,2,1,0,0
21:00 - 22:00,4,2,0,0,2,2,0
22:00 - 23:00,1,1,1,0,0,1,0
23:00 - 00:00,0,0,0,2,1,0,0
