 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.12,0.18,0.18,0.12,0.24,0.0
01:00 - 02:00,0.06,0.24,0.24,0.35,0.24,0.0,0.0
02:00 - 03:00,0.53,0.12,0.59,0.59,0.35,0.0,0.06
03:00 - 04:00,0.24,0.47,0.53,0.59,0.65,0.06,0.06
04:00 - 05:00,0.53,0.35,1.12,0.47,0.83,0.0,0.0
05:00 - 06:00,0.41,0.65,0.89,0.3,0.53,0.06,0.0
06:00 - 07:00,0.71,1.12,1.06,0.3,0.41,0.0,0.06
07:00 - 08:00,1.18,0.89,0.95,0.59,0.77,0.06,0.06
08:00 - 09:00,0.95,1.95,1.59,1.24,1.18,0.0,0.0
09:00 - 10:00,1.59,1.95,2.19,1.36,1.54,0.06,0.0
10:00 - 11:00,1.24,1.48,1.54,1.59,1.48,0.12,0.0
11:00 - 12:00,1.54,1.24,1.83,0.77,0.95,0.0,0.0
12:00 - 13:00,2.19,1.59,1.12,1.54,0.89,0.3,0.06
13:00 - 14:00,1.3,1.3,2.48,1.65,1.59,0.0,0.12
14:00 - 15:00,1.0,1.42,1.77,1.0,0.95,0.06,0.12
15:00 - 16:00,0.71,1.36,0.95,1.36,0.77,0.06,0.18
16:00 - 17:00,0.95,1.18,2.3,1.36,0.89,0.06,0.12
17:00 - 18:00,0.65,0.59,1.12,0.89,0.71,0.0,0.0
18:00 - 19:00,0.65,0.71,0.65,0.89,0.18,0.0,0.12
19:00 - 20:00,0.53,0.35,0.53,0.18,0.35,0.0,0.06
20:00 - 21:00,0.18,0.3,0.35,0.24,0.24,0.0,0.06
21:00 - 22:00,0.47,0.35,0.3,0.12,0.12,0.0,0.12
22:00 - 23:00,0.59,0.12,0.41,0.06,0.41,0.0,0.0
23:00 - 00:00,0.47,0.18,0.24,0.06,0.24,0.06,0.06
