 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,6,2,9,14,25,12,5
01:00 - 02:00,13,17,9,15,20,8,5
02:00 - 03:00,12,24,17,12,17,11,10
03:00 - 04:00,22,29,26,19,9,8,3
04:00 - 05:00,16,30,27,29,28,19,5
05:00 - 06:00,27,19,28,21,15,12,9
06:00 - 07:00,35,29,50,47,31,23,10
07:00 - 08:00,48,47,36,34,42,19,9
08:00 - 09:00,47,48,47,49,29,10,11
09:00 - 10:00,40,36,51,39,21,14,14
10:00 - 11:00,20,41,32,39,23,11,12
11:00 - 12:00,35,34,26,41,21,5,4
12:00 - 13:00,27,27,30,31,19,11,6
13:00 - 14:00,38,26,24,29,21,8,10
14:00 - 15:00,27,21,31,12,19,16,6
15:00 - 16:00,24,19,8,11,15,8,11
16:00 - 17:00,15,18,9,9,16,13,6
17:00 - 18:00,16,13,21,11,6,6,5
18:00 - 19:00,13,5,18,12,9,10,13
19:00 - 20:00,8,10,5,14,9,6,10
20:00 - 21:00,15,31,7,8,3,4,5
21:00 - 22:00,3,6,5,8,2,8,8
22:00 - 23:00,5,6,6,2,5,6,3
23:00 - 00:00,2,16,9,10,3,3,10
