 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,2,0,1,1,0,0,0
01:00 - 02:00,1,0,3,2,2,1,2
02:00 - 03:00,7,5,9,9,5,1,0
03:00 - 04:00,63,45,28,33,29,1,0
04:00 - 05:00,41,41,38,53,35,5,4
05:00 - 06:00,43,43,37,32,52,1,7
06:00 - 07:00,35,43,31,28,20,8,6
07:00 - 08:00,43,72,47,33,45,6,5
08:00 - 09:00,53,78,45,51,34,8,6
09:00 - 10:00,41,70,65,60,37,2,1
10:00 - 11:00,43,81,43,41,60,5,7
11:00 - 12:00,32,41,49,53,41,8,6
12:00 - 13:00,33,45,21,25,24,2,4
13:00 - 14:00,31,34,20,21,18,2,3
14:00 - 15:00,18,28,17,17,12,3,2
15:00 - 16:00,18,20,5,20,14,3,2
16:00 - 17:00,14,13,14,6,14,3,2
17:00 - 18:00,6,10,2,6,6,1,1
18:00 - 19:00,3,12,5,2,1,0,1
19:00 - 20:00,3,3,3,4,0,0,1
20:00 - 21:00,14,0,3,2,1,0,3
21:00 - 22:00,1,1,4,5,0,0,0
22:00 - 23:00,3,5,3,3,1,2,1
23:00 - 00:00,5,1,1,2,0,1,1
