 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.07,0.0,0.04,0.04,0.0,0.0,0.0
01:00 - 02:00,0.04,0.0,0.11,0.07,0.07,0.04,0.07
02:00 - 03:00,0.25,0.18,0.32,0.32,0.18,0.04,0.0
03:00 - 04:00,2.23,1.59,0.99,1.17,1.03,0.04,0.0
04:00 - 05:00,1.45,1.45,1.34,1.88,1.24,0.18,0.14
05:00 - 06:00,1.52,1.52,1.31,1.13,1.84,0.04,0.25
06:00 - 07:00,1.24,1.52,1.1,0.99,0.71,0.28,0.21
07:00 - 08:00,1.52,2.55,1.66,1.17,1.59,0.21,0.18
08:00 - 09:00,1.88,2.76,1.59,1.8,1.2,0.28,0.21
09:00 - 10:00,1.45,2.48,2.3,2.12,1.31,0.07,0.04
10:00 - 11:00,1.52,2.87,1.52,1.45,2.12,0.18,0.25
11:00 - 12:00,1.13,1.45,1.73,1.88,1.45,0.28,0.21
12:00 - 13:00,1.17,1.59,0.74,0.88,0.85,0.07,0.14
13:00 - 14:00,1.1,1.2,0.71,0.74,0.64,0.07,0.11
14:00 - 15:00,0.64,0.99,0.6,0.6,0.42,0.11,0.07
15:00 - 16:00,0.64,0.71,0.18,0.71,0.5,0.11,0.07
16:00 - 17:00,0.5,0.46,0.5,0.21,0.5,0.11,0.07
17:00 - 18:00,0.21,0.35,0.07,0.21,0.21,0.04,0.04
18:00 - 19:00,0.11,0.42,0.18,0.07,0.04,0.0,0.04
19:00 - 20:00,0.11,0.11,0.11,0.14,0.0,0.0,0.04
20:00 - 21:00,0.5,0.0,0.11,0.07,0.04,0.0,0.11
21:00 - 22:00,0.04,0.04,0.14,0.18,0.0,0.0,0.0
22:00 - 23:00,0.11,0.18,0.11,0.11,0.04,0.07,0.04
23:00 - 00:00,0.18,0.04,0.04,0.07,0.0,0.04,0.04
