 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.06,0.11,0.08,0.15,0.22,0.02,0.0
01:00 - 02:00,0.21,0.3,0.29,0.21,0.33,0.03,0.02
02:00 - 03:00,0.53,0.71,0.65,0.67,0.91,0.0,0.02
03:00 - 04:00,1.01,1.06,1.1,0.92,1.25,0.06,0.04
04:00 - 05:00,1.22,1.26,1.49,1.32,1.48,0.01,0.01
05:00 - 06:00,1.18,1.34,1.22,1.31,1.04,0.01,0.0
06:00 - 07:00,1.11,1.35,1.17,1.27,1.01,0.05,0.01
07:00 - 08:00,1.2,1.56,1.47,1.06,1.3,0.02,0.04
08:00 - 09:00,1.45,2.0,1.61,1.61,1.58,0.03,0.0
09:00 - 10:00,2.51,1.79,1.91,1.94,2.13,0.02,0.02
10:00 - 11:00,2.04,2.3,1.29,1.83,3.63,0.05,0.01
11:00 - 12:00,1.2,1.96,1.27,2.14,2.26,0.03,0.04
12:00 - 13:00,0.8,1.21,0.97,1.13,0.88,0.02,0.05
13:00 - 14:00,0.71,1.22,0.91,0.81,0.51,0.05,0.02
14:00 - 15:00,0.6,1.14,0.83,0.72,0.78,0.02,0.03
15:00 - 16:00,0.54,0.7,0.77,1.05,0.72,0.01,0.02
16:00 - 17:00,0.28,0.34,0.29,0.33,0.19,0.02,0.03
17:00 - 18:00,0.15,0.18,0.19,0.26,0.21,0.01,0.04
18:00 - 19:00,0.15,0.15,0.19,0.24,0.1,0.04,0.45
19:00 - 20:00,0.14,0.17,0.15,0.19,0.13,0.0,0.05
20:00 - 21:00,0.07,0.1,0.15,0.31,0.02,0.01,0.02
21:00 - 22:00,0.19,0.1,0.15,0.21,0.04,0.0,0.04
22:00 - 23:00,0.09,0.11,0.12,0.44,0.05,0.0,0.11
23:00 - 00:00,0.03,0.09,0.11,0.27,0.02,0.0,0.14
