 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,1,4,2,1,0,2,0
01:00 - 02:00,3,2,3,2,1,4,0
02:00 - 03:00,2,3,1,2,1,1,0
03:00 - 04:00,2,2,1,1,1,0,0
04:00 - 05:00,2,0,0,1,0,1,0
05:00 - 06:00,1,3,0,0,2,0,0
06:00 - 07:00,1,3,2,0,3,1,0
07:00 - 08:00,3,1,0,10,2,0,0
08:00 - 09:00,0,0,4,10,7,1,0
09:00 - 10:00,2,1,1,10,10,0,0
10:00 - 11:00,2,5,5,3,2,0,0
11:00 - 12:00,1,3,6,2,3,0,0
12:00 - 13:00,8,3,2,9,9,2,0
13:00 - 14:00,5,14,10,6,5,0,3
14:00 - 15:00,8,10,11,13,8,0,1
15:00 - 16:00,12,13,12,11,22,2,1
16:00 - 17:00,11,6,12,14,2,0,0
17:00 - 18:00,13,5,12,13,5,0,0
18:00 - 19:00,12,13,6,13,3,0,2
19:00 - 20:00,8,14,7,7,26,0,0
20:00 - 21:00,7,13,7,19,14,3,2
21:00 - 22:00,7,11,6,11,8,3,0
22:00 - 23:00,5,7,1,2,3,0,1
23:00 - 00:00,4,1,2,0,0,1,0
