 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.18,0.72,0.74,1.04,0.92,0.38,0.34
01:00 - 02:00,0.14,0.5,0.27,0.77,0.61,0.25,0.14
02:00 - 03:00,0.16,0.47,0.68,0.68,0.52,0.25,0.32
03:00 - 04:00,0.36,0.45,0.34,0.56,0.54,2.77,0.34
04:00 - 05:00,0.07,0.29,0.34,0.32,0.38,0.23,0.07
05:00 - 06:00,0.02,0.56,0.25,0.29,1.17,0.2,0.11
06:00 - 07:00,0.16,0.11,0.16,0.32,0.23,0.2,0.02
07:00 - 08:00,0.02,0.0,0.23,0.18,0.18,0.16,0.2
08:00 - 09:00,0.59,0.14,0.18,0.27,0.18,0.43,0.05
09:00 - 10:00,0.32,0.14,0.2,0.18,0.27,0.23,0.29
10:00 - 11:00,0.18,0.27,0.27,0.29,0.18,0.25,0.52
11:00 - 12:00,0.09,0.25,0.25,0.27,0.5,0.27,0.43
12:00 - 13:00,0.47,0.38,0.56,0.36,0.38,0.43,0.65
13:00 - 14:00,0.68,0.41,0.34,2.35,0.43,0.5,0.47
14:00 - 15:00,0.68,0.56,0.34,0.92,0.54,0.81,0.59
15:00 - 16:00,1.17,0.43,0.43,1.06,0.59,0.47,0.52
16:00 - 17:00,0.47,0.68,0.56,0.68,0.56,0.36,1.02
17:00 - 18:00,0.83,1.02,1.2,0.74,1.99,0.2,0.77
18:00 - 19:00,1.62,0.95,0.88,0.95,1.67,0.86,0.41
19:00 - 20:00,1.29,1.11,1.08,1.17,1.06,0.47,0.72
20:00 - 21:00,1.69,2.03,1.26,1.8,1.17,0.65,0.52
21:00 - 22:00,1.56,1.69,1.35,1.67,1.17,0.52,0.52
22:00 - 23:00,0.79,1.31,0.61,1.17,0.83,0.59,0.25
23:00 - 00:00,0.43,1.02,0.83,0.92,0.63,0.45,0.34
