 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:00 - 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:00 - 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:00 - 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04:00 - 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05:00 - 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:00 - 07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:00 - 08:00,0.0,0.37,0.37,0.18,0.0,0.0,0.0
08:00 - 09:00,0.55,0.37,0.74,2.03,1.66,0.0,0.0
09:00 - 10:00,1.66,1.85,1.11,2.58,2.4,0.0,0.0
10:00 - 11:00,3.69,2.21,1.66,2.58,2.4,0.0,0.0
11:00 - 12:00,2.4,2.21,2.21,2.77,2.03,0.0,0.0
12:00 - 13:00,2.4,2.95,2.03,2.58,2.4,0.0,0.0
13:00 - 14:00,1.29,1.29,1.29,1.85,1.66,0.0,0.0
14:00 - 15:00,2.95,3.69,0.74,2.4,1.11,0.0,0.0
15:00 - 16:00,2.21,1.85,2.77,2.77,2.95,0.0,0.0
16:00 - 17:00,2.03,0.18,0.74,2.77,3.69,0.0,0.0
17:00 - 18:00,0.0,1.29,1.48,0.37,0.55,0.0,0.0
18:00 - 19:00,0.37,0.0,0.0,0.37,0.18,0.0,0.0
19:00 - 20:00,0.0,0.55,0.0,0.0,0.0,0.0,0.0
20:00 - 21:00,0.0,0.37,0.18,0.18,0.18,0.0,0.0
21:00 - 22:00,0.0,0.37,0.55,0.37,0.0,0.0,0.0
22:00 - 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23:00 - 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
