 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.44,0.57,1.1,0.57,0.4,0.13,0.22
01:00 - 02:00,0.48,0.48,1.37,0.48,0.84,0.04,0.09
02:00 - 03:00,0.71,0.88,1.54,0.75,0.84,0.09,0.18
03:00 - 04:00,0.97,1.41,1.19,0.75,1.06,0.18,0.09
04:00 - 05:00,0.84,1.15,0.88,0.57,1.01,0.18,0.09
05:00 - 06:00,0.71,0.48,1.15,0.57,0.71,0.22,0.18
06:00 - 07:00,0.48,0.4,1.28,0.44,0.71,0.26,0.04
07:00 - 08:00,1.32,1.59,0.97,0.71,0.97,0.22,0.13
08:00 - 09:00,1.85,0.97,0.84,0.84,0.57,0.18,0.35
09:00 - 10:00,1.1,0.84,1.06,0.75,0.84,0.31,0.04
10:00 - 11:00,0.93,0.88,1.28,0.31,0.93,0.09,0.4
11:00 - 12:00,0.88,0.88,1.15,0.66,0.88,0.18,0.0
12:00 - 13:00,0.62,0.13,0.93,0.31,0.66,0.04,0.35
13:00 - 14:00,0.31,0.09,1.15,0.18,0.48,0.09,0.26
14:00 - 15:00,0.53,0.62,0.84,0.26,0.84,0.22,0.4
15:00 - 16:00,0.84,0.97,0.75,0.97,0.71,0.4,0.22
16:00 - 17:00,1.01,1.23,1.19,1.06,0.93,0.13,0.09
17:00 - 18:00,0.84,1.32,1.37,0.66,1.32,0.13,0.4
18:00 - 19:00,0.75,0.35,0.79,0.62,1.01,0.18,0.31
19:00 - 20:00,0.4,0.48,0.35,0.44,0.22,0.22,0.48
20:00 - 21:00,0.62,0.53,0.35,0.44,0.4,0.04,0.44
21:00 - 22:00,0.62,0.53,0.13,0.44,0.4,0.09,0.57
22:00 - 23:00,0.53,0.53,0.31,0.79,0.13,0.09,0.26
23:00 - 00:00,0.26,0.93,0.44,0.71,0.22,0.09,0.62
