 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.52,0.0,0.52,0.0,0.0,2.62,0.0
01:00 - 02:00,0.0,4.19,0.0,0.52,0.52,0.52,1.05
02:00 - 03:00,0.0,0.0,0.52,0.52,0.0,0.0,0.0
03:00 - 04:00,0.0,0.0,2.62,0.52,0.0,0.0,0.0
04:00 - 05:00,0.0,0.0,0.52,1.05,0.52,1.05,0.0
05:00 - 06:00,0.52,1.05,0.0,1.57,1.05,0.0,0.0
06:00 - 07:00,3.14,1.57,0.52,0.0,1.05,0.0,0.0
07:00 - 08:00,1.57,2.09,2.09,2.09,3.14,1.57,0.0
08:00 - 09:00,0.52,1.57,1.05,4.71,1.57,0.52,0.0
09:00 - 10:00,0.52,3.14,1.05,1.05,1.05,0.0,0.0
10:00 - 11:00,0.52,0.0,0.0,0.52,1.05,0.52,0.0
11:00 - 12:00,0.0,0.0,0.52,0.0,0.52,0.0,0.0
12:00 - 13:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13:00 - 14:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14:00 - 15:00,0.0,0.0,0.0,1.05,0.0,0.0,0.0
15:00 - 16:00,0.0,0.52,0.0,0.0,0.52,0.0,0.0
16:00 - 17:00,0.0,6.28,0.52,0.0,0.0,0.0,0.0
17:00 - 18:00,0.52,10.99,0.52,0.0,0.0,0.0,0.0
18:00 - 19:00,0.0,0.0,0.0,1.05,0.0,0.0,0.0
19:00 - 20:00,0.0,4.71,1.05,0.0,0.52,0.0,0.0
20:00 - 21:00,1.05,0.0,1.05,0.52,0.52,0.0,0.0
21:00 - 22:00,0.0,0.52,1.57,0.0,0.52,0.52,0.0
22:00 - 23:00,0.52,0.0,0.0,0.52,0.0,2.62,0.0
23:00 - 00:00,0.52,0.0,0.0,0.0,0.0,0.0,0.0
