 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.04,0.28,0.16,0.08,0.12,0.12,0.0
01:00 - 02:00,0.16,0.44,0.12,0.28,0.24,0.04,0.0
02:00 - 03:00,0.56,0.68,1.0,0.6,0.64,0.08,0.0
03:00 - 04:00,0.32,0.64,0.88,0.68,1.24,0.08,0.04
04:00 - 05:00,0.52,0.88,1.36,0.6,0.92,0.0,0.04
05:00 - 06:00,0.64,0.44,0.88,0.76,0.56,0.0,0.04
06:00 - 07:00,0.64,1.68,0.52,0.96,0.52,0.0,0.04
07:00 - 08:00,1.08,2.36,1.36,0.68,0.92,0.04,0.0
08:00 - 09:00,1.16,1.88,1.76,1.48,1.28,0.16,0.0
09:00 - 10:00,2.16,2.76,2.04,1.04,1.52,0.12,0.0
10:00 - 11:00,1.16,1.4,2.16,1.64,1.24,0.04,0.0
11:00 - 12:00,1.0,1.16,1.64,1.56,1.52,0.0,0.08
12:00 - 13:00,1.2,0.6,0.84,2.36,1.2,0.0,0.04
13:00 - 14:00,1.56,0.88,0.72,0.92,0.8,0.0,0.0
14:00 - 15:00,1.64,1.72,1.28,3.32,0.68,0.0,0.04
15:00 - 16:00,1.32,1.48,1.56,1.48,0.6,0.0,0.0
16:00 - 17:00,1.0,1.32,1.2,0.84,0.4,0.04,0.04
17:00 - 18:00,0.52,0.8,0.96,0.56,0.68,0.0,0.2
18:00 - 19:00,0.24,0.56,0.44,0.8,0.28,0.0,0.0
19:00 - 20:00,0.2,0.08,0.2,0.16,0.16,0.0,0.08
20:00 - 21:00,0.24,0.16,0.16,0.12,0.04,0.0,0.0
21:00 - 22:00,0.16,0.08,0.0,0.12,0.04,0.0,0.0
22:00 - 23:00,0.2,0.04,0.08,0.08,0.04,0.0,0.12
23:00 - 00:00,0.2,0.0,0.08,0.08,0.0,0.0,0.12
