Key,ID,Project,IssueType,IsSubtask,Status,Resolution,Created Date,Resolved Date
SOCIAL-489,82482,SOCIAL,Improvement,false,Open,,2018-09-17 21:24:47,
SOCIAL-488,80182,SOCIAL,Bug,false,Open,,2018-03-15 21:05:34,
SOCIAL-487,78878,SOCIAL,Bug,false,Open,,2017-10-30 09:19:02,
SOCIAL-486,78009,SOCIAL,Bug,false,Open,,2017-08-16 09:41:09,
SOCIAL-485,77968,SOCIAL,Bug,false,Open,,2017-08-08 04:38:38,
SOCIAL-484,71119,SOCIAL,Bug,false,Open,,2017-01-11 04:02:39,
SOCIAL-483,68387,SOCIAL,Improvement,false,Open,,2016-04-17 08:24:00,
SOCIAL-482,67972,SOCIAL,Improvement,false,Open,,2016-03-12 06:12:27,
SOCIAL-481,67917,SOCIAL,Bug,false,Resolved,Complete,2016-03-07 19:32:56,2017-06-15 15:31:11
SOCIAL-480,67916,SOCIAL,Bug,false,Open,,2016-03-07 19:27:51,
SOCIAL-479,66689,SOCIAL,Improvement,false,Open,,2015-11-12 14:45:40,
SOCIAL-474,66257,SOCIAL,Bug,false,Open,,2015-10-12 04:05:28,
SOCIAL-473,65870,SOCIAL,Bug,false,Open,,2015-09-16 17:02:25,
SOCIAL-472,65833,SOCIAL,Bug,false,Resolved,Complete,2015-09-11 10:09:05,2015-11-20 21:14:10
SOCIAL-471,64473,SOCIAL,Bug,false,Resolved,Duplicate,2015-06-29 02:42:42,2015-11-20 21:13:08
SOCIAL-470,64176,SOCIAL,Bug,false,Open,,2015-06-08 13:55:50,
SOCIAL-469,63988,SOCIAL,Bug,false,Open,,2015-05-27 15:41:04,
SOCIAL-468,63987,SOCIAL,Improvement,false,Open,,2015-05-27 15:11:15,
SOCIAL-467,63765,SOCIAL,Bug,false,Resolved,Complete,2015-05-14 20:56:42,2015-05-14 20:56:55
SOCIAL-466,63456,SOCIAL,Improvement,false,Resolved,Complete,2015-04-27 15:12:20,2015-04-27 15:14:05
SOCIAL-465,63453,SOCIAL,Bug,false,Resolved,Complete,2015-04-27 13:42:34,2015-04-27 14:06:28
SOCIAL-464,63451,SOCIAL,Improvement,false,Resolved,Complete,2015-04-27 13:27:41,2015-04-27 13:27:57
SOCIAL-463,63449,SOCIAL,Improvement,false,Resolved,Complete,2015-04-27 13:03:59,2015-04-27 13:05:06
SOCIAL-462,63400,SOCIAL,Improvement,false,Resolved,Complete,2015-04-24 06:09:04,2015-04-24 12:32:40
SOCIAL-461,63346,SOCIAL,Bug,false,Resolved,Complete,2015-04-21 12:09:04,2015-04-21 12:19:12
SOCIAL-460,63345,SOCIAL,Bug,false,Resolved,Complete,2015-04-21 11:46:46,2015-04-21 12:19:07
SOCIAL-459,63159,SOCIAL,Improvement,false,Open,,2015-04-08 22:37:45,
SOCIAL-458,63152,SOCIAL,New Feature,false,Open,,2015-04-08 11:49:23,
SOCIAL-457,63140,SOCIAL,Bug,false,Open,,2015-04-08 04:16:55,
SOCIAL-456,62778,SOCIAL,Bug,false,Open,,2015-03-19 12:02:23,
SOCIAL-455,62775,SOCIAL,Improvement,false,Open,,2015-03-19 10:08:39,
SOCIAL-454,62774,SOCIAL,New Feature,false,Open,,2015-03-19 10:06:38,
SOCIAL-453,62773,SOCIAL,New Feature,false,Open,,2015-03-19 10:04:12,
SOCIAL-452,62772,SOCIAL,New Feature,false,Open,,2015-03-19 10:01:15,
SOCIAL-451,62150,SOCIAL,Bug,false,Resolved,Complete,2015-02-06 23:15:23,2017-06-15 15:36:08
SOCIAL-450,62093,SOCIAL,Bug,false,Open,,2015-02-04 03:54:38,
SOCIAL-449,61944,SOCIAL,Bug,false,Resolved,Cannot Reproduce,2015-01-24 04:09:21,2015-01-24 19:03:42
SOCIAL-448,61902,SOCIAL,Improvement,false,Open,,2015-01-22 02:59:39,
SOCIAL-447,61504,SOCIAL,Bug,false,Open,,2015-01-08 01:53:38,
SOCIAL-446,60612,SOCIAL,Bug,false,Open,,2014-11-13 02:52:37,
SOCIAL-445,60595,SOCIAL,Bug,false,Open,,2014-11-12 09:23:08,
SOCIAL-444,60549,SOCIAL,Bug,false,Open,,2014-11-08 20:56:55,
SOCIAL-443,60362,SOCIAL,New Feature,false,Open,,2014-10-26 09:05:49,
SOCIAL-442,59536,SOCIAL,Improvement,false,Open,,2014-09-01 08:25:49,
SOCIAL-441,59426,SOCIAL,Bug,false,Open,,2014-08-26 01:25:08,
SOCIAL-440,58951,SOCIAL,Improvement,false,Open,,2014-07-22 13:45:40,
SOCIAL-439,58926,SOCIAL,Improvement,false,Open,,2014-07-21 09:58:42,
SOCIAL-438,58018,SOCIAL,Bug,false,Open,,2014-05-29 14:27:45,
SOCIAL-437,57715,SOCIAL,Bug,false,Open,,2014-05-13 11:03:15,
SOCIAL-436,57609,SOCIAL,Bug,false,Open,,2014-05-05 20:03:18,
SOCIAL-435,57587,SOCIAL,Improvement,false,Open,,2014-05-03 03:35:23,
SOCIAL-434,57329,SOCIAL,Improvement,false,Open,,2014-04-24 08:57:37,
SOCIAL-433,57328,SOCIAL,Improvement,false,Open,,2014-04-24 08:55:04,
SOCIAL-432,56772,SOCIAL,Bug,false,Resolved,Complete,2014-03-28 09:23:43,2015-04-07 13:17:49
SOCIAL-431,57221,SOCIAL,New Feature,false,Open,,2014-04-18 16:52:26,
SOCIAL-430,57133,SOCIAL,Bug,false,Resolved,Fixed,2014-04-14 16:08:54,2014-04-21 15:50:51
SOCIAL-429,57130,SOCIAL,Task,false,Resolved,Deferred,2014-04-14 15:00:34,2014-04-15 07:26:41
SOCIAL-428,55439,SOCIAL,Bug,false,Resolved,Complete,2014-01-31 11:04:19,2014-04-10 12:43:17
SOCIAL-427,56948,SOCIAL,Bug,false,Resolved,Complete,2014-04-06 10:00:11,2014-04-09 15:14:57
