 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,65,37,43,59,34,1,0
01:00 - 02:00,68,60,46,40,48,3,3
02:00 - 03:00,46,84,49,35,47,2,0
03:00 - 04:00,61,98,51,38,50,2,1
04:00 - 05:00,43,69,44,38,54,3,0
05:00 - 06:00,56,67,55,45,62,2,0
06:00 - 07:00,40,44,74,53,46,0,1
07:00 - 08:00,51,56,49,36,51,0,2
08:00 - 09:00,34,42,62,45,32,0,0
09:00 - 10:00,23,19,34,29,24,0,1
10:00 - 11:00,10,16,32,17,26,6,0
11:00 - 12:00,9,13,2,5,10,0,0
12:00 - 13:00,8,11,13,11,9,3,0
13:00 - 14:00,12,120,19,23,11,1,0
14:00 - 15:00,17,38,12,15,11,0,1
15:00 - 16:00,26,6,4,3,10,0,0
16:00 - 17:00,3,1,2,2,1,1,0
17:00 - 18:00,1,3,1,1,0,0,0
18:00 - 19:00,1,12,1,1,0,0,0
19:00 - 20:00,0,6,1,0,1,0,0
20:00 - 21:00,2,7,5,0,0,0,1
21:00 - 22:00,11,9,10,13,1,0,5
22:00 - 23:00,14,28,20,10,0,0,10
23:00 - 00:00,32,35,28,26,1,0,31
