 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0,3,3,8,5,10,1
01:00 - 02:00,1,5,1,4,4,5,7
02:00 - 03:00,8,10,4,1,4,4,4
03:00 - 04:00,6,5,9,2,2,3,5
04:00 - 05:00,8,7,9,7,5,3,3
05:00 - 06:00,11,11,11,10,8,4,11
06:00 - 07:00,6,15,11,7,5,5,3
07:00 - 08:00,7,8,11,12,11,1,8
08:00 - 09:00,1,3,44,8,7,6,6
09:00 - 10:00,8,3,5,3,2,7,6
10:00 - 11:00,2,4,1,6,4,18,6
11:00 - 12:00,3,3,2,9,4,8,7
12:00 - 13:00,6,126,4,12,5,22,5
13:00 - 14:00,3,5,4,5,5,6,13
14:00 - 15:00,4,6,6,7,6,10,3
15:00 - 16:00,10,7,7,6,13,13,9
16:00 - 17:00,8,6,15,8,7,8,12
17:00 - 18:00,10,5,8,8,19,5,15
18:00 - 19:00,7,9,6,6,7,1,18
19:00 - 20:00,17,11,7,5,11,6,9
20:00 - 21:00,8,11,11,11,17,5,9
21:00 - 22:00,9,7,5,11,2,4,1
22:00 - 23:00,6,10,4,7,7,5,9
23:00 - 00:00,6,74,5,4,8,3,3
