 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,1.68,1.08,0.59,1.38,0.69,0.0,0.0
01:00 - 02:00,0.49,4.83,0.89,1.58,1.38,0.0,0.1
02:00 - 03:00,0.89,1.58,0.3,0.49,3.85,0.0,0.0
03:00 - 04:00,1.87,0.89,1.97,0.79,6.11,0.1,0.0
04:00 - 05:00,1.08,0.39,1.38,1.18,5.13,0.0,0.0
05:00 - 06:00,2.17,3.16,1.18,0.69,1.38,0.0,0.0
06:00 - 07:00,1.68,0.99,1.97,1.18,0.39,0.1,0.1
07:00 - 08:00,0.39,0.39,1.48,0.2,0.59,0.1,0.0
08:00 - 09:00,0.1,0.3,0.39,0.89,0.0,0.0,0.0
09:00 - 10:00,0.1,0.3,0.2,0.49,0.0,0.0,0.0
10:00 - 11:00,0.1,0.1,0.0,0.3,0.0,0.1,0.0
11:00 - 12:00,0.1,0.0,0.2,0.0,0.0,0.0,0.0
12:00 - 13:00,0.0,0.0,0.2,0.0,0.0,0.0,0.0
13:00 - 14:00,0.1,0.39,0.3,0.3,0.2,0.0,0.0
14:00 - 15:00,0.2,0.1,0.1,0.3,0.1,0.0,0.0
15:00 - 16:00,0.0,0.1,0.1,0.0,0.0,0.0,0.0
16:00 - 17:00,0.1,0.2,0.0,0.0,0.1,0.0,0.0
17:00 - 18:00,0.1,0.2,0.2,0.1,0.1,0.0,0.0
18:00 - 19:00,0.2,0.0,0.1,0.2,0.1,0.0,0.0
19:00 - 20:00,0.1,1.97,0.2,0.49,0.49,0.0,0.0
20:00 - 21:00,0.3,0.2,0.0,0.59,0.2,0.0,0.1
21:00 - 22:00,0.1,0.0,0.3,0.69,0.1,0.0,0.1
22:00 - 23:00,16.37,0.49,1.28,0.99,0.1,0.0,1.18
23:00 - 00:00,0.69,0.79,1.38,0.99,0.0,0.0,1.18
