 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,14,55,53,65,62,62,26
01:00 - 02:00,27,49,52,74,59,53,29
02:00 - 03:00,37,45,59,74,53,62,27
03:00 - 04:00,30,50,70,69,57,46,34
04:00 - 05:00,24,59,60,72,76,55,28
05:00 - 06:00,32,75,61,67,82,51,29
06:00 - 07:00,28,67,56,55,51,37,35
07:00 - 08:00,21,31,32,44,39,36,23
08:00 - 09:00,29,33,25,55,44,35,25
09:00 - 10:00,14,32,25,33,30,24,35
10:00 - 11:00,21,38,40,23,23,21,14
11:00 - 12:00,37,27,27,22,25,21,18
12:00 - 13:00,21,38,21,22,19,24,16
13:00 - 14:00,29,28,33,28,21,23,19
14:00 - 15:00,26,28,26,25,33,27,14
15:00 - 16:00,29,24,31,41,29,25,13
16:00 - 17:00,30,35,40,26,29,15,19
17:00 - 18:00,25,31,35,41,40,13,15
18:00 - 19:00,30,35,39,28,35,12,15
19:00 - 20:00,30,33,33,24,33,15,16
20:00 - 21:00,35,19,42,39,26,15,11
21:00 - 22:00,40,43,44,40,40,23,16
22:00 - 23:00,47,57,52,43,54,17,16
23:00 - 00:00,46,53,57,79,43,26,29
