 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,16,27,56,38,51,48,7
01:00 - 02:00,11,29,33,37,27,29,10
02:00 - 03:00,13,19,43,26,21,18,13
03:00 - 04:00,33,21,33,23,14,12,6
04:00 - 05:00,24,21,37,32,32,12,4
05:00 - 06:00,19,36,50,32,34,15,8
06:00 - 07:00,35,42,41,36,34,10,3
07:00 - 08:00,14,24,26,26,23,9,4
08:00 - 09:00,19,31,34,29,25,6,4
09:00 - 10:00,30,23,25,20,17,1,2
10:00 - 11:00,17,26,30,22,21,4,6
11:00 - 12:00,19,14,32,15,27,5,4
12:00 - 13:00,14,13,24,21,14,6,5
13:00 - 14:00,19,24,28,20,18,8,4
14:00 - 15:00,20,23,32,26,35,4,8
15:00 - 16:00,42,26,48,41,45,9,6
16:00 - 17:00,30,52,40,52,58,4,8
17:00 - 18:00,47,69,66,77,65,13,12
18:00 - 19:00,63,62,58,55,80,6,10
19:00 - 20:00,52,59,52,67,56,4,3
20:00 - 21:00,50,53,36,60,69,16,9
21:00 - 22:00,75,53,78,57,85,12,6
22:00 - 23:00,53,71,50,60,72,11,10
23:00 - 00:00,59,45,60,56,77,6,11
