 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,9,8,8,4,3,0,0
01:00 - 02:00,15,22,20,17,10,0,0
02:00 - 03:00,25,16,22,32,16,0,0
03:00 - 04:00,21,26,8,23,15,0,0
04:00 - 05:00,30,160,15,12,12,0,0
05:00 - 06:00,30,54,19,27,23,0,0
06:00 - 07:00,17,61,11,13,23,1,0
07:00 - 08:00,6,30,12,8,19,0,0
08:00 - 09:00,13,48,8,14,13,0,0
09:00 - 10:00,7,5,3,8,14,0,0
10:00 - 11:00,6,10,1,5,12,0,0
11:00 - 12:00,4,4,5,1,1,2,1
12:00 - 13:00,7,5,2,4,0,0,1
13:00 - 14:00,0,7,2,11,6,1,0
14:00 - 15:00,7,11,2,5,7,5,0
15:00 - 16:00,8,5,4,3,11,0,1
16:00 - 17:00,3,5,3,6,3,1,1
17:00 - 18:00,3,8,5,3,3,1,0
18:00 - 19:00,4,3,0,2,0,0,3
19:00 - 20:00,1,3,1,2,0,1,1
20:00 - 21:00,0,0,1,4,0,0,0
21:00 - 22:00,2,0,1,0,0,0,0
22:00 - 23:00,4,7,0,1,0,0,5
23:00 - 00:00,4,6,2,6,0,1,4
