 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.28,0.48,0.52,0.52,0.3,0.32,0.15
01:00 - 02:00,0.49,0.52,0.47,0.47,0.46,0.17,0.14
02:00 - 03:00,0.32,0.33,4.1,0.27,0.39,0.11,0.17
03:00 - 04:00,0.23,0.5,26.41,0.39,0.43,0.16,0.18
04:00 - 05:00,0.34,0.49,0.47,0.43,0.32,0.17,0.11
05:00 - 06:00,0.2,0.38,0.43,0.36,0.34,0.14,0.27
06:00 - 07:00,0.31,0.43,0.37,0.5,0.26,0.15,0.25
07:00 - 08:00,0.44,0.54,0.36,1.94,0.47,0.2,0.07
08:00 - 09:00,0.47,0.47,0.69,0.5,0.5,0.18,0.16
09:00 - 10:00,0.7,0.6,0.69,0.84,0.78,0.06,0.26
10:00 - 11:00,0.69,0.73,0.74,0.59,0.65,0.1,0.23
11:00 - 12:00,0.59,0.58,0.31,0.43,0.76,0.2,0.16
12:00 - 13:00,0.57,0.57,0.5,0.46,0.34,0.06,0.16
13:00 - 14:00,0.54,0.69,0.47,0.44,0.34,0.15,0.22
14:00 - 15:00,0.41,0.59,0.78,0.49,0.52,0.12,0.33
15:00 - 16:00,0.59,0.54,0.85,0.71,0.53,0.12,0.28
16:00 - 17:00,0.5,0.62,0.6,0.73,0.34,0.11,0.31
17:00 - 18:00,0.64,0.52,0.53,0.47,0.43,0.32,0.42
18:00 - 19:00,0.57,0.42,0.58,0.62,0.34,0.1,0.34
19:00 - 20:00,0.6,0.64,0.65,0.6,0.39,0.16,0.37
20:00 - 21:00,0.39,0.52,0.82,0.43,0.18,0.25,0.28
21:00 - 22:00,0.48,0.43,0.47,0.41,0.26,0.21,0.22
22:00 - 23:00,0.74,0.65,0.37,0.37,0.23,0.17,0.46
23:00 - 00:00,0.53,0.37,0.46,0.5,0.31,0.17,0.32
