 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,1,7,4,6,4,11,1
01:00 - 02:00,2,2,0,5,13,1,0
02:00 - 03:00,0,3,209,1,3,0,1
03:00 - 04:00,3,1,1281,1,0,2,0
04:00 - 05:00,1,2,1,0,0,3,0
05:00 - 06:00,4,9,0,4,2,0,4
06:00 - 07:00,6,9,8,14,6,5,1443
07:00 - 08:00,26,26,26,122,12,4,3
08:00 - 09:00,21,17,30,19,14,1,1
09:00 - 10:00,15,31,21,28,25,2,9
10:00 - 11:00,22,26,28,43,29,1,2
11:00 - 12:00,26,24,29,37,38,1,1
12:00 - 13:00,47,33,38,26,47,1,1
13:00 - 14:00,35,27,27,13,24,0,1
14:00 - 15:00,33,34,56,36,26,0,2
15:00 - 16:00,23,36,69,36,31,0,8
16:00 - 17:00,39,33,37,67,34,2,2
17:00 - 18:00,45,33,39,40,26,1,5
18:00 - 19:00,46,32,21,27,15,3,1
19:00 - 20:00,15,24,14,6,10,1,6
20:00 - 21:00,2,4,7,10,4,0,2
21:00 - 22:00,7,13,4,768,4,2,17
22:00 - 23:00,4,21,3,16,6,3,1
23:00 - 00:00,11,9,12,7,4,1,5
