 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,23,39,42,42,24,26,12
01:00 - 02:00,40,42,38,38,37,14,11
02:00 - 03:00,26,27,333,22,32,9,14
03:00 - 04:00,19,41,2146,32,35,13,15
04:00 - 05:00,28,40,38,35,26,14,9
05:00 - 06:00,16,31,35,29,28,11,22
06:00 - 07:00,25,35,30,41,21,12,20
07:00 - 08:00,36,44,29,158,38,16,6
08:00 - 09:00,38,38,56,41,41,15,13
09:00 - 10:00,57,49,56,68,63,5,21
10:00 - 11:00,56,59,60,48,53,8,19
11:00 - 12:00,48,47,25,35,62,16,13
12:00 - 13:00,46,46,41,37,28,5,13
13:00 - 14:00,44,56,38,36,28,12,18
14:00 - 15:00,33,48,63,40,42,10,27
15:00 - 16:00,48,44,69,58,43,10,23
16:00 - 17:00,41,50,49,59,28,9,25
17:00 - 18:00,52,42,43,38,35,26,34
18:00 - 19:00,46,34,47,50,28,8,28
19:00 - 20:00,49,52,53,49,32,13,30
20:00 - 21:00,32,42,67,35,15,20,23
21:00 - 22:00,39,35,38,33,21,17,18
22:00 - 23:00,60,53,30,30,19,14,37
23:00 - 00:00,43,30,37,41,25,14,26
