 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.75,0.25,0.25,0.25,0.5,0.0,0.0
01:00 - 02:00,0.0,0.0,0.0,1.24,0.5,0.0,0.0
02:00 - 03:00,0.5,0.25,1.0,1.0,0.5,0.25,0.0
03:00 - 04:00,1.49,0.75,0.25,0.5,0.0,0.0,0.0
04:00 - 05:00,1.0,0.75,1.74,0.5,0.5,0.25,0.0
05:00 - 06:00,0.75,0.5,1.0,0.5,0.0,0.0,0.0
06:00 - 07:00,1.0,0.75,0.5,0.5,1.24,0.75,0.25
07:00 - 08:00,0.75,1.0,0.25,0.25,1.0,0.5,0.5
08:00 - 09:00,0.75,0.5,1.24,1.0,0.0,0.5,0.25
09:00 - 10:00,1.74,0.25,0.75,1.24,0.75,0.25,0.25
10:00 - 11:00,1.24,1.49,0.5,0.75,0.75,0.5,0.25
11:00 - 12:00,1.99,0.5,0.5,0.75,1.24,0.5,0.75
12:00 - 13:00,1.24,0.25,0.25,0.5,0.5,0.5,0.75
13:00 - 14:00,0.5,1.0,1.24,0.75,2.24,0.5,0.25
14:00 - 15:00,0.25,1.0,1.24,1.74,0.75,0.5,0.5
15:00 - 16:00,1.74,0.25,1.49,0.75,1.99,0.5,0.5
16:00 - 17:00,1.0,0.75,1.0,0.25,0.5,0.25,0.25
17:00 - 18:00,0.5,0.25,1.0,0.5,0.25,2.49,0.5
18:00 - 19:00,0.5,1.24,0.75,0.25,0.25,0.25,1.24
19:00 - 20:00,0.5,0.5,0.0,0.5,0.75,0.25,0.0
20:00 - 21:00,0.75,1.49,1.0,0.0,0.0,0.5,0.5
21:00 - 22:00,0.5,1.24,0.5,1.0,0.25,0.5,0.0
22:00 - 23:00,0.25,0.5,0.75,0.5,0.0,0.0,0.25
23:00 - 00:00,0.5,0.25,0.5,0.0,0.0,0.25,0.0
