 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0,0,0,0,3,0,0
01:00 - 02:00,4,0,5,1,1,0,0
02:00 - 03:00,6,9,25,6,9,0,0
03:00 - 04:00,5,5,5,6,7,0,0
04:00 - 05:00,3,2,3,0,0,0,0
05:00 - 06:00,0,3,1,2,2,0,0
06:00 - 07:00,1,8,7,8,9,0,0
07:00 - 08:00,14,8,11,17,14,0,3
08:00 - 09:00,5,18,18,8,14,1,1
09:00 - 10:00,12,14,16,4,10,0,0
10:00 - 11:00,12,3,17,8,7,1,2
11:00 - 12:00,5,9,10,8,9,0,2
12:00 - 13:00,14,8,5,10,4,1,4
13:00 - 14:00,7,9,5,8,5,1,1
14:00 - 15:00,9,9,8,10,2,1,0
15:00 - 16:00,6,11,5,8,10,0,1
16:00 - 17:00,6,4,7,5,3,1,0
17:00 - 18:00,4,0,1,1,4,0,0
18:00 - 19:00,2,2,1,0,0,0,0
19:00 - 20:00,0,2,1,1,0,1,1
20:00 - 21:00,0,2,0,2,2,0,1
21:00 - 22:00,2,6,3,1,0,0,0
22:00 - 23:00,1,1,0,0,7,0,0
23:00 - 00:00,0,2,0,0,0,0,0
