 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,3,10,11,18,17,7,2
01:00 - 02:00,9,23,18,20,20,4,4
02:00 - 03:00,9,20,26,16,17,4,1
03:00 - 04:00,11,11,16,14,19,5,3
04:00 - 05:00,6,5,6,11,12,3,2
05:00 - 06:00,8,10,12,4,13,9,1
06:00 - 07:00,9,12,17,12,17,2,1
07:00 - 08:00,9,17,11,10,13,5,3
08:00 - 09:00,11,14,16,26,12,2,3
09:00 - 10:00,11,12,12,9,16,4,3
10:00 - 11:00,11,15,5,7,12,1,3
11:00 - 12:00,7,7,1,4,5,3,3
12:00 - 13:00,5,7,4,4,3,5,1
13:00 - 14:00,1,3,7,10,3,1,3
14:00 - 15:00,4,10,9,4,8,2,2
15:00 - 16:00,14,12,17,15,10,5,2
16:00 - 17:00,16,18,15,23,13,6,2
17:00 - 18:00,16,24,25,23,27,0,0
18:00 - 19:00,26,30,1266,31,30,1,0
19:00 - 20:00,19,19,20,20,19,0,2
20:00 - 21:00,19,21,19,24,14,1,1
21:00 - 22:00,20,21,24,18,18,1,3
22:00 - 23:00,17,28,26,17,19,0,5
23:00 - 00:00,17,18,24,11,8,1,6
