 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0,3,2,0,3,2,0
01:00 - 02:00,4,2,0,4,1,1,0
02:00 - 03:00,0,0,4,1,1,1,1
03:00 - 04:00,0,0,1,2,1,3,1
04:00 - 05:00,0,0,3,1,0,2,0
05:00 - 06:00,0,1,0,0,0,0,0
06:00 - 07:00,0,0,0,0,0,0,0
07:00 - 08:00,0,0,0,0,1,0,0
08:00 - 09:00,0,0,0,0,0,0,0
09:00 - 10:00,0,0,0,1,0,0,0
10:00 - 11:00,0,0,0,0,0,0,0
11:00 - 12:00,0,1,1,0,0,0,0
12:00 - 13:00,1,0,1,1,0,0,0
13:00 - 14:00,3,3,10,2,3,0,0
14:00 - 15:00,3,6,5,8,6,0,0
15:00 - 16:00,9,10,5,7,7,2,4
16:00 - 17:00,4,4,2,9,4,1,0
17:00 - 18:00,7,4,2,7,5,0,2
18:00 - 19:00,7,5,2,6,4,1,0
19:00 - 20:00,5,6,7,5,6,0,3
20:00 - 21:00,8,4,6,1,5,0,1
21:00 - 22:00,4,5,7,14,5,0,1
22:00 - 23:00,2,2,2,3,3,0,1
23:00 - 00:00,0,3,3,5,2,0,0
