 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.0,0.14,0.0,0.0,0.0,0.0
01:00 - 02:00,0.0,0.0,0.0,0.0,0.14,0.0,0.0
02:00 - 03:00,0.0,0.28,0.14,0.0,0.0,0.0,0.0
03:00 - 04:00,0.69,0.0,0.28,0.0,0.28,0.0,0.0
04:00 - 05:00,0.83,0.28,0.28,0.97,0.28,0.0,0.14
05:00 - 06:00,0.97,0.97,0.83,0.55,0.55,0.0,0.28
06:00 - 07:00,0.55,1.8,0.42,0.0,0.28,0.0,0.0
07:00 - 08:00,0.42,0.69,34.76,0.28,0.83,0.0,0.42
08:00 - 09:00,0.83,3.19,0.97,1.25,2.08,0.0,0.14
09:00 - 10:00,1.11,2.08,0.0,0.97,0.14,0.0,0.14
10:00 - 11:00,0.97,1.11,2.22,0.97,1.39,0.0,0.0
11:00 - 12:00,1.11,2.35,0.97,1.11,3.6,0.0,0.0
12:00 - 13:00,1.66,1.39,1.25,1.66,1.39,0.14,0.14
13:00 - 14:00,0.28,0.0,0.42,1.52,2.08,0.14,0.14
14:00 - 15:00,0.69,3.19,0.69,0.28,0.14,0.0,0.42
15:00 - 16:00,0.55,0.55,0.28,0.28,0.0,0.0,0.28
16:00 - 17:00,0.0,0.0,0.0,0.0,0.0,0.28,0.14
17:00 - 18:00,0.0,0.28,0.14,0.14,0.0,0.0,0.14
18:00 - 19:00,0.0,0.0,0.0,0.14,0.0,0.0,0.0
19:00 - 20:00,0.0,0.14,0.42,0.0,0.0,0.0,0.0
20:00 - 21:00,0.0,0.0,0.0,0.0,0.14,0.0,0.0
21:00 - 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22:00 - 23:00,0.0,0.14,0.0,0.0,0.0,0.0,0.14
23:00 - 00:00,0.0,0.14,0.0,0.0,0.0,0.14,0.0
