 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,10,12,6,4,5,8,2
01:00 - 02:00,6,8,8,7,12,2,1
02:00 - 03:00,9,7,13,5,16,3,8
03:00 - 04:00,3,20,8,13,18,4,3
04:00 - 05:00,27,16,37,28,33,15,29
05:00 - 06:00,56,57,55,44,60,60,68
06:00 - 07:00,66,61,72,86,49,44,44
07:00 - 08:00,67,70,62,78,82,21,32
08:00 - 09:00,91,87,73,91,84,14,14
09:00 - 10:00,109,68,85,94,78,14,20
10:00 - 11:00,74,52,56,53,46,13,7
11:00 - 12:00,38,72,56,57,41,10,12
12:00 - 13:00,82,60,91,76,79,15,10
13:00 - 14:00,81,118,87,91,104,17,11
14:00 - 15:00,95,77,84,73,80,10,21
15:00 - 16:00,97,66,73,103,78,18,22
16:00 - 17:00,65,53,72,88,72,20,27
17:00 - 18:00,53,53,46,44,28,25,24
18:00 - 19:00,41,25,26,32,22,15,40
19:00 - 20:00,49,39,37,35,23,15,37
20:00 - 21:00,40,34,30,35,13,7,31
21:00 - 22:00,22,14,17,24,7,9,10
22:00 - 23:00,16,20,17,13,11,3,8
23:00 - 00:00,14,6,7,8,1,4,6
