 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.04,0.0,0.07,0.0,0.0,0.0
01:00 - 02:00,0.0,0.0,0.11,0.0,0.0,0.0,0.04
02:00 - 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.04
03:00 - 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04:00 - 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05:00 - 06:00,0.0,0.0,0.0,0.0,0.04,0.0,0.0
06:00 - 07:00,0.04,0.0,0.0,0.42,0.0,0.0,0.0
07:00 - 08:00,0.14,0.07,0.25,0.39,0.04,0.11,0.0
08:00 - 09:00,0.85,0.88,0.39,1.06,0.99,0.11,0.04
09:00 - 10:00,1.55,2.05,1.8,1.2,1.31,0.04,0.07
10:00 - 11:00,1.48,2.79,1.98,2.12,2.01,0.07,0.04
11:00 - 12:00,1.77,3.14,1.77,1.94,1.7,0.14,0.46
12:00 - 13:00,2.08,2.65,1.34,2.3,2.83,0.11,0.11
13:00 - 14:00,2.08,3.0,1.7,1.8,2.72,0.04,0.18
14:00 - 15:00,1.84,2.4,2.05,2.37,1.63,0.07,0.04
15:00 - 16:00,2.83,2.19,2.58,1.91,1.63,0.04,0.04
16:00 - 17:00,2.83,2.01,2.12,1.77,1.1,0.0,0.04
17:00 - 18:00,0.74,0.99,1.02,0.95,0.53,0.0,0.11
18:00 - 19:00,0.18,0.11,0.42,0.35,0.28,0.04,0.28
19:00 - 20:00,0.04,0.0,0.0,0.11,0.04,0.04,0.11
20:00 - 21:00,0.49,0.04,0.14,0.32,0.04,0.04,0.04
21:00 - 22:00,0.18,0.14,0.07,0.28,0.0,0.11,0.11
22:00 - 23:00,0.07,0.07,0.49,0.32,0.04,0.07,0.07
23:00 - 00:00,0.11,0.0,0.49,0.07,0.0,0.0,0.0
