 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0,1,0,2,0,0,0
01:00 - 02:00,0,0,3,0,0,0,1
02:00 - 03:00,0,0,0,0,0,0,1
03:00 - 04:00,0,0,0,0,0,0,0
04:00 - 05:00,0,0,0,0,0,0,0
05:00 - 06:00,0,0,0,0,1,0,0
06:00 - 07:00,1,0,0,12,0,0,0
07:00 - 08:00,4,2,7,11,1,3,0
08:00 - 09:00,24,25,11,30,28,3,1
09:00 - 10:00,44,58,51,34,37,1,2
10:00 - 11:00,42,79,56,60,57,2,1
11:00 - 12:00,50,89,50,55,48,4,13
12:00 - 13:00,59,75,38,65,80,3,3
13:00 - 14:00,59,85,48,51,77,1,5
14:00 - 15:00,52,68,58,67,46,2,1
15:00 - 16:00,80,62,73,54,46,1,1
16:00 - 17:00,80,57,60,50,31,0,1
17:00 - 18:00,21,28,29,27,15,0,3
18:00 - 19:00,5,3,12,10,8,1,8
19:00 - 20:00,1,0,0,3,1,1,3
20:00 - 21:00,14,1,4,9,1,1,1
21:00 - 22:00,5,4,2,8,0,3,3
22:00 - 23:00,2,2,14,9,1,2,2
23:00 - 00:00,3,0,14,2,0,0,0
