 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,2,62,104,59,68,44,1
01:00 - 02:00,4,32,28,44,29,23,1
02:00 - 03:00,1,11,11,8,12,6,0
03:00 - 04:00,1,6,15,11,13,4,3
04:00 - 05:00,3,10,7,4,14,1,0
05:00 - 06:00,3,9,8,8,19,7,0
06:00 - 07:00,12,10,13,9,4,6,0
07:00 - 08:00,6,8,13,7,13,4,1
08:00 - 09:00,3,7,8,14,7,0,3
09:00 - 10:00,1,10,5,9,5,3,0
10:00 - 11:00,10,3,8,10,3,1,0
11:00 - 12:00,2,4,4,8,5,0,0
12:00 - 13:00,6,3,2,25,11,3,0
13:00 - 14:00,25,13,3,30,18,1,0
14:00 - 15:00,22,24,20,41,30,1,24
15:00 - 16:00,43,82,53,47,104,3,2
16:00 - 17:00,129,108,155,149,129,2,4
17:00 - 18:00,215,181,228,184,165,9,1
18:00 - 19:00,153,181,152,158,173,5,2
19:00 - 20:00,112,128,113,89,105,11,3
20:00 - 21:00,115,92,137,116,85,10,2
21:00 - 22:00,101,144,136,128,125,2,3
22:00 - 23:00,126,123,156,101,122,3,3
23:00 - 00:00,131,139,202,147,109,6,0
