 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,5,10,7,14,4,2,2
01:00 - 02:00,2,6,6,5,7,2,4
02:00 - 03:00,5,5,5,3,2,4,0
03:00 - 04:00,1,3,1,1,3,1,0
04:00 - 05:00,1,6,1,0,4,2,1
05:00 - 06:00,6,7,3,5,9,1,3
06:00 - 07:00,7,7,6,6,11,2,3
07:00 - 08:00,6,12,11,11,8,1,0
08:00 - 09:00,17,23,16,12,18,2,2
09:00 - 10:00,16,20,25,24,24,0,4
10:00 - 11:00,14,22,21,16,22,7,3
11:00 - 12:00,15,15,16,24,24,3,9
12:00 - 13:00,23,16,18,26,21,10,13
13:00 - 14:00,47,21,32,30,17,13,8
14:00 - 15:00,18,28,27,16,25,5,4
15:00 - 16:00,16,16,24,15,16,2,8
16:00 - 17:00,12,10,19,21,17,2,9
17:00 - 18:00,16,16,12,18,9,2,8
18:00 - 19:00,9,18,14,15,8,3,6
19:00 - 20:00,7,11,9,15,7,6,7
20:00 - 21:00,12,14,11,10,5,2,5
21:00 - 22:00,7,12,7,8,6,2,9
22:00 - 23:00,9,7,5,4,6,1,8
23:00 - 00:00,5,6,6,10,2,2,7
