 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0,4,7,5,2,2,0
01:00 - 02:00,0,2,4,3,6,4,0
02:00 - 03:00,1,3,1,2,5,1,2
03:00 - 04:00,2,2,2,5,13,2,3
04:00 - 05:00,1,2,4,2,1,3,1
05:00 - 06:00,4,4,2,1,1,0,1
06:00 - 07:00,3,3,2,0,2,0,1
07:00 - 08:00,1,0,1,0,1,4,1
08:00 - 09:00,0,1,0,1,1,0,0
09:00 - 10:00,1,2,1,0,1,0,0
10:00 - 11:00,1,0,0,1,2,0,1
11:00 - 12:00,0,2,0,1,1,0,1
12:00 - 13:00,2,0,1,1,0,0,0
13:00 - 14:00,0,1,0,0,0,0,0
14:00 - 15:00,0,0,0,1,2,0,0
15:00 - 16:00,7,2,4,3,2,0,1
16:00 - 17:00,8,3,5,1,4,0,1
17:00 - 18:00,2,1,3,6,0,1,1
18:00 - 19:00,5,2,2,3,3,2,0
19:00 - 20:00,7,5,3,9,3,2,0
20:00 - 21:00,9,3,6,5,6,3,0
21:00 - 22:00,5,3,2,0,4,1,0
22:00 - 23:00,5,4,10,2,2,1,2
23:00 - 00:00,5,3,5,6,3,1,3
