 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,33,23,36,25,29,16,8
01:00 - 02:00,20,32,16,29,26,10,9
02:00 - 03:00,29,27,33,34,24,11,9
03:00 - 04:00,19,45,25,23,18,13,17
04:00 - 05:00,26,27,17,39,19,11,15
05:00 - 06:00,18,23,28,21,17,9,6
06:00 - 07:00,22,36,24,29,13,30,21
07:00 - 08:00,22,35,31,35,31,9,12
08:00 - 09:00,21,36,39,33,28,13,10
09:00 - 10:00,25,29,37,29,21,12,12
10:00 - 11:00,40,47,26,28,22,15,20
11:00 - 12:00,25,45,23,24,24,14,25
12:00 - 13:00,30,25,29,37,13,9,17
13:00 - 14:00,24,39,37,26,19,5,24
14:00 - 15:00,34,36,18,43,25,13,14
15:00 - 16:00,32,30,27,25,25,8,27
16:00 - 17:00,38,41,39,33,17,7,29
17:00 - 18:00,30,24,29,26,8,8,22
18:00 - 19:00,38,38,20,29,15,15,27
19:00 - 20:00,31,31,39,22,7,15,26
20:00 - 21:00,20,30,14,28,11,11,20
21:00 - 22:00,25,29,32,23,8,10,18
22:00 - 23:00,22,14,24,26,7,10,26
23:00 - 00:00,25,26,28,25,14,12,23
