 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,1,4,5,5,1,0,0
01:00 - 02:00,1,5,1,7,2,0,0
02:00 - 03:00,6,13,14,8,5,0,0
03:00 - 04:00,15,16,14,3,9,1,0
04:00 - 05:00,41,21,20,35,10,5,0
05:00 - 06:00,26,28,8,30,6,0,3
06:00 - 07:00,34,31,14,38,21,6,1
07:00 - 08:00,26,36,15,32,20,0,3
08:00 - 09:00,28,32,45,28,16,0,1
09:00 - 10:00,62,34,22,30,25,0,1
10:00 - 11:00,23,27,23,42,41,0,0
11:00 - 12:00,29,16,45,17,23,0,1
12:00 - 13:00,22,26,50,21,14,0,0
13:00 - 14:00,27,15,31,7,13,1,3
14:00 - 15:00,22,16,47,18,12,0,0
15:00 - 16:00,6,10,11,10,10,0,0
16:00 - 17:00,10,16,8,10,10,0,1
17:00 - 18:00,3,13,6,6,5,0,3
18:00 - 19:00,4,8,5,6,3,0,1
19:00 - 20:00,12,8,4,6,1,0,3
20:00 - 21:00,3,3,10,11,0,0,1
21:00 - 22:00,3,6,9,6,2,0,1
22:00 - 23:00,2,0,2,1,0,0,0
23:00 - 00:00,3,6,0,2,0,0,2
