 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.17,0.69,0.97,0.69,0.92,0.52,0.17
01:00 - 02:00,0.29,0.97,0.92,1.26,0.74,1.66,0.34
02:00 - 03:00,0.4,2.12,1.89,1.2,1.55,1.32,1.03
03:00 - 04:00,0.74,1.43,1.32,1.32,0.97,1.43,0.57
04:00 - 05:00,0.4,1.6,2.58,1.2,1.09,0.92,0.57
05:00 - 06:00,0.57,1.37,1.55,2.06,1.2,0.8,0.52
06:00 - 07:00,0.29,0.97,1.32,0.92,1.43,0.52,0.57
07:00 - 08:00,0.4,0.69,1.26,1.43,1.14,0.69,0.17
08:00 - 09:00,0.34,1.43,1.77,1.95,1.43,0.34,0.11
09:00 - 10:00,0.06,1.03,0.34,0.86,0.69,0.29,0.17
10:00 - 11:00,0.06,0.74,0.97,0.74,0.8,0.46,0.23
11:00 - 12:00,0.17,0.69,0.23,0.46,0.69,6.87,0.11
12:00 - 13:00,0.11,0.34,0.46,0.4,0.4,0.23,0.17
13:00 - 14:00,0.06,0.8,0.57,0.4,0.4,0.4,0.11
14:00 - 15:00,0.11,0.11,0.11,0.34,0.29,0.17,0.0
15:00 - 16:00,0.0,0.0,0.23,0.23,0.23,0.11,0.23
16:00 - 17:00,0.0,0.11,0.0,0.17,0.0,0.11,0.06
17:00 - 18:00,0.06,0.17,0.06,0.06,0.29,0.06,0.17
18:00 - 19:00,0.0,0.06,0.06,0.11,0.34,0.11,0.23
19:00 - 20:00,0.11,0.11,0.11,0.17,0.29,0.29,0.17
20:00 - 21:00,0.0,0.23,0.34,0.11,0.29,0.17,0.4
21:00 - 22:00,0.29,0.17,0.0,0.4,0.57,0.23,0.17
22:00 - 23:00,0.57,0.57,0.23,0.52,0.74,0.17,0.4
23:00 - 00:00,0.63,0.4,0.4,0.97,0.4,0.06,0.17
