 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:00 - 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:00 - 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:00 - 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04:00 - 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05:00 - 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:00 - 07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:00 - 08:00,0.82,0.82,0.0,0.2,1.84,0.0,0.0
08:00 - 09:00,0.0,0.41,0.0,0.82,1.02,0.0,0.0
09:00 - 10:00,2.66,2.25,1.43,0.41,3.07,0.0,0.0
10:00 - 11:00,2.45,4.09,0.0,0.82,4.09,0.0,0.0
11:00 - 12:00,1.02,2.66,2.86,1.84,2.25,0.0,0.0
12:00 - 13:00,5.52,3.89,2.86,2.45,5.11,0.0,0.0
13:00 - 14:00,1.43,4.29,1.84,0.2,3.07,0.0,0.0
14:00 - 15:00,2.86,3.89,2.45,0.61,1.64,0.0,0.0
15:00 - 16:00,2.25,2.25,2.25,0.0,0.82,0.0,0.0
16:00 - 17:00,0.41,1.02,0.41,2.25,1.02,0.0,0.0
17:00 - 18:00,0.2,0.61,0.82,0.2,2.86,0.0,0.0
18:00 - 19:00,0.2,0.2,0.0,0.0,0.61,0.0,0.0
19:00 - 20:00,0.0,0.41,0.0,0.0,0.0,0.0,0.0
20:00 - 21:00,0.0,0.2,0.0,0.0,0.0,0.0,0.0
21:00 - 22:00,0.61,0.2,0.0,0.0,0.0,0.0,0.0
22:00 - 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23:00 - 00:00,0.0,0.0,0.0,0.2,0.0,0.0,0.0
