 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.15,0.0,0.0,0.46,0.0,0.0
01:00 - 02:00,0.0,0.31,0.62,0.0,0.46,0.0,0.31
02:00 - 03:00,0.15,0.31,0.46,0.15,1.08,0.0,0.0
03:00 - 04:00,0.31,0.77,0.46,0.15,0.46,0.0,0.0
04:00 - 05:00,0.0,0.31,0.93,0.0,0.0,0.0,0.0
05:00 - 06:00,0.15,0.15,0.31,0.31,0.15,0.0,0.0
06:00 - 07:00,0.62,0.62,0.46,0.15,0.31,0.0,0.0
07:00 - 08:00,1.08,0.46,0.31,0.31,0.31,0.15,0.15
08:00 - 09:00,0.62,0.15,0.31,0.15,0.0,0.0,0.0
09:00 - 10:00,0.46,0.31,0.15,0.62,0.0,0.0,0.0
10:00 - 11:00,0.46,0.93,0.46,0.46,0.46,0.0,0.0
11:00 - 12:00,0.62,0.77,0.77,0.0,0.15,0.0,0.0
12:00 - 13:00,0.46,1.23,0.46,0.0,0.46,0.0,0.0
13:00 - 14:00,1.08,1.7,0.31,0.77,2.01,0.0,0.15
14:00 - 15:00,2.16,1.39,1.23,1.23,0.93,0.0,0.0
15:00 - 16:00,2.47,1.85,1.39,1.39,0.93,0.0,0.0
16:00 - 17:00,2.31,1.39,2.01,1.08,0.62,0.0,0.0
17:00 - 18:00,4.32,2.93,5.86,1.85,1.39,0.0,0.0
18:00 - 19:00,1.7,1.23,2.31,0.46,0.31,0.0,0.0
19:00 - 20:00,1.23,0.62,1.39,1.39,1.39,0.0,0.0
20:00 - 21:00,0.77,0.31,0.93,0.31,0.46,0.0,0.0
21:00 - 22:00,0.62,0.62,3.4,0.46,1.23,0.0,0.15
22:00 - 23:00,0.15,0.46,1.08,0.77,0.46,0.0,0.0
23:00 - 00:00,0.15,0.46,2.62,0.46,0.15,2.78,0.0
