 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0,4,3,3,1,1,0
01:00 - 02:00,0,0,1,0,0,1,0
02:00 - 03:00,0,1,2,0,1,0,0
03:00 - 04:00,1,3,2,2,0,0,0
04:00 - 05:00,0,1,2,1,1,1,1
05:00 - 06:00,2,0,3,0,4,0,0
06:00 - 07:00,1,21,4,2,0,0,0
07:00 - 08:00,3,2,3,0,2,0,0
08:00 - 09:00,0,0,7,8,2,0,0
09:00 - 10:00,1,2,6,3,4,0,0
10:00 - 11:00,2,3,1,1,0,0,0
11:00 - 12:00,5,6,1,1,5,0,0
12:00 - 13:00,9,6,5,2,2,0,0
13:00 - 14:00,5,17,14,7,6,0,0
14:00 - 15:00,16,10,10,11,9,0,0
15:00 - 16:00,20,18,16,11,8,0,0
16:00 - 17:00,18,9,24,15,5,0,3
17:00 - 18:00,24,16,39,26,10,0,0
18:00 - 19:00,11,10,24,5,7,0,0
19:00 - 20:00,19,11,15,16,11,0,0
20:00 - 21:00,16,11,11,10,6,0,0
21:00 - 22:00,5,8,13,6,8,0,0
22:00 - 23:00,6,6,6,3,0,0,0
23:00 - 00:00,8,9,3,46,17,3,0
