 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,10,25,19,20,22,16,14
01:00 - 02:00,6,23,28,28,30,17,8
02:00 - 03:00,5,19,18,22,31,28,17
03:00 - 04:00,12,27,21,17,24,20,7
04:00 - 05:00,8,17,28,20,18,23,14
05:00 - 06:00,14,22,19,23,23,24,9
06:00 - 07:00,11,22,22,18,16,16,11
07:00 - 08:00,8,26,20,19,22,20,14
08:00 - 09:00,8,14,26,25,27,19,13
09:00 - 10:00,4,14,22,21,12,18,10
10:00 - 11:00,10,12,9,12,22,15,7
11:00 - 12:00,9,15,19,13,23,10,10
12:00 - 13:00,9,9,13,14,11,3,3
13:00 - 14:00,8,7,12,15,11,7,13
14:00 - 15:00,11,11,13,14,13,5,8
15:00 - 16:00,12,11,17,14,10,4,5
16:00 - 17:00,18,10,11,22,12,4,2
17:00 - 18:00,13,16,15,14,24,4,7
18:00 - 19:00,16,11,12,9,17,7,5
19:00 - 20:00,6,9,11,15,20,6,4
20:00 - 21:00,16,10,14,16,12,2,5
21:00 - 22:00,9,10,18,12,8,7,4
22:00 - 23:00,15,14,11,19,18,5,8
23:00 - 00:00,23,22,19,22,18,12,7
