 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.53,0.27,1.07,1.34,1.07,0.8
01:00 - 02:00,0.27,1.07,1.34,0.27,1.07,0.8,0.27
02:00 - 03:00,0.27,0.8,0.8,0.8,0.53,0.53,0.8
03:00 - 04:00,1.07,0.27,1.34,0.27,0.27,1.07,0.0
04:00 - 05:00,0.8,0.27,1.34,0.53,0.53,0.27,0.0
05:00 - 06:00,0.53,0.0,0.8,2.41,0.53,0.53,0.53
06:00 - 07:00,0.53,1.34,1.34,1.34,1.34,0.8,0.27
07:00 - 08:00,0.0,0.8,0.8,0.27,0.27,0.27,0.53
08:00 - 09:00,0.27,0.53,0.27,0.8,0.0,0.53,0.0
09:00 - 10:00,0.53,0.27,0.53,1.07,1.6,0.0,0.8
10:00 - 11:00,0.53,0.0,0.27,0.53,1.87,0.0,0.27
11:00 - 12:00,0.27,0.0,0.53,0.53,0.0,0.0,0.27
12:00 - 13:00,0.0,0.0,0.27,0.27,0.8,0.27,0.0
13:00 - 14:00,0.0,0.27,0.0,0.27,0.27,0.27,0.53
14:00 - 15:00,0.0,0.0,0.8,0.0,0.8,0.0,0.8
15:00 - 16:00,0.0,0.53,1.07,0.0,1.07,0.27,0.0
16:00 - 17:00,0.8,0.53,1.07,0.27,1.07,0.0,0.0
17:00 - 18:00,1.34,1.34,0.8,0.53,1.07,0.0,0.0
18:00 - 19:00,0.53,1.07,0.27,0.53,1.34,0.0,0.0
19:00 - 20:00,0.53,1.6,1.07,0.53,1.34,0.53,0.27
20:00 - 21:00,0.53,0.0,1.6,1.34,1.07,0.53,0.8
21:00 - 22:00,0.0,0.8,2.14,1.34,1.34,1.07,0.8
22:00 - 23:00,0.53,2.14,0.53,1.34,0.53,0.27,0.27
23:00 - 00:00,0.8,0.53,0.8,1.07,0.27,0.0,0.27
