 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.05,1.74,2.28,1.63,1.96,1.3,0.05
01:00 - 02:00,0.11,1.63,2.44,1.41,1.68,0.87,0.11
02:00 - 03:00,0.0,1.85,2.23,1.74,1.68,1.2,0.05
03:00 - 04:00,0.0,2.17,1.96,2.72,2.23,1.85,0.11
04:00 - 05:00,0.0,2.39,2.66,2.12,2.44,2.39,0.05
05:00 - 06:00,0.11,1.25,2.17,1.63,1.9,1.09,0.0
06:00 - 07:00,0.0,0.33,1.3,0.76,0.98,0.43,0.0
07:00 - 08:00,0.0,0.33,0.22,0.38,0.11,0.05,0.0
08:00 - 09:00,0.05,0.11,0.16,0.05,0.11,0.0,0.0
09:00 - 10:00,0.05,0.0,0.11,0.0,0.05,0.0,0.0
10:00 - 11:00,0.05,0.33,0.11,0.22,0.27,0.0,0.0
11:00 - 12:00,0.0,0.05,0.27,0.11,0.16,0.0,0.0
12:00 - 13:00,0.0,0.0,0.11,0.11,0.0,0.05,0.0
13:00 - 14:00,0.05,0.0,0.11,0.11,0.11,0.0,0.0
14:00 - 15:00,0.0,0.11,0.0,0.05,0.05,0.0,0.0
15:00 - 16:00,0.0,0.05,0.33,0.05,0.0,0.0,0.05
16:00 - 17:00,0.22,0.27,0.16,0.11,0.11,0.0,0.0
17:00 - 18:00,0.05,0.33,0.05,0.11,0.16,0.0,0.0
18:00 - 19:00,0.05,0.22,0.11,0.16,0.22,0.0,0.0
19:00 - 20:00,0.0,0.38,0.27,0.16,0.16,0.0,0.0
20:00 - 21:00,0.22,0.27,0.87,0.27,0.54,0.11,0.0
21:00 - 22:00,0.76,1.14,1.68,1.41,1.47,0.11,0.05
22:00 - 23:00,1.74,1.68,2.01,2.23,1.96,0.11,0.05
23:00 - 00:00,1.41,2.77,2.99,1.96,2.93,0.05,0.11
