 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0,0,0,0,0,0,0
01:00 - 02:00,0,0,0,0,0,0,0
02:00 - 03:00,0,0,0,0,0,0,0
03:00 - 04:00,0,0,0,0,0,0,0
04:00 - 05:00,0,0,0,0,0,0,0
05:00 - 06:00,0,0,0,0,0,0,0
06:00 - 07:00,0,0,0,0,0,0,0
07:00 - 08:00,2,0,3,0,1,0,0
08:00 - 09:00,4,10,4,13,2,1,0
09:00 - 10:00,5,10,7,13,17,0,0
10:00 - 11:00,17,11,19,12,21,0,0
11:00 - 12:00,21,24,18,20,24,0,1
12:00 - 13:00,15,8,23,14,9,2,0
13:00 - 14:00,23,11,20,32,11,0,0
14:00 - 15:00,23,23,23,27,17,0,0
15:00 - 16:00,24,26,33,13,12,0,0
16:00 - 17:00,19,15,21,17,8,0,0
17:00 - 18:00,5,10,8,7,3,0,0
18:00 - 19:00,1,1,2,0,0,0,0
19:00 - 20:00,6,2,0,0,0,0,0
20:00 - 21:00,1,0,0,0,0,0,0
21:00 - 22:00,0,1,0,0,0,0,0
22:00 - 23:00,1,0,0,0,0,0,0
23:00 - 00:00,0,0,0,0,0,0,1
