 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.4,0.16,0.19,0.21,0.16,0.21
01:00 - 02:00,0.05,0.43,0.32,0.08,0.03,0.03,0.03
02:00 - 03:00,0.0,0.16,0.19,0.16,0.11,0.13,0.0
03:00 - 04:00,0.0,0.11,0.16,0.05,0.11,0.0,0.05
04:00 - 05:00,0.0,0.08,0.05,0.08,0.0,0.0,0.03
05:00 - 06:00,0.05,0.16,0.05,0.05,0.0,0.0,0.05
06:00 - 07:00,0.03,0.11,0.03,0.11,0.27,0.08,0.03
07:00 - 08:00,0.08,0.03,0.13,0.13,0.24,0.16,0.03
08:00 - 09:00,0.08,0.38,14.56,0.16,0.16,0.08,0.03
09:00 - 10:00,0.24,0.24,0.19,0.32,0.46,0.16,0.13
10:00 - 11:00,0.32,0.32,0.46,0.46,0.54,0.13,0.16
11:00 - 12:00,0.24,0.24,0.21,0.4,0.21,0.16,0.16
12:00 - 13:00,0.43,0.4,0.59,0.38,0.46,0.08,0.08
13:00 - 14:00,0.43,0.83,0.32,0.48,0.7,0.08,0.13
14:00 - 15:00,0.46,0.59,0.59,0.67,0.59,0.08,0.0
15:00 - 16:00,1.02,12.71,0.75,0.7,0.56,0.03,0.19
16:00 - 17:00,0.56,0.54,24.26,0.72,0.51,0.16,0.11
17:00 - 18:00,0.78,0.67,0.54,0.48,0.72,0.08,0.16
18:00 - 19:00,0.35,0.48,0.78,0.75,0.83,0.05,0.16
19:00 - 20:00,0.7,0.38,0.72,0.91,0.46,0.21,0.24
20:00 - 21:00,0.38,0.51,0.8,0.54,0.7,0.16,0.16
21:00 - 22:00,1.69,0.38,1.26,0.51,0.4,0.38,0.03
22:00 - 23:00,0.19,0.38,0.43,0.27,0.16,0.32,0.08
23:00 - 00:00,0.13,0.29,0.43,0.19,0.27,0.4,0.13
