 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,11,29,22,36,32,30,12
01:00 - 02:00,23,24,16,27,16,11,12
02:00 - 03:00,6,29,21,28,37,97,9
03:00 - 04:00,9,22,31,25,23,7,10
04:00 - 05:00,5,11,21,34,14,8,9
05:00 - 06:00,11,6,7,13,8,12,2
06:00 - 07:00,3,3,6,15,9,5,7
07:00 - 08:00,47,13,8,13,5,1,2
08:00 - 09:00,12,30,5,9,15,2,0
09:00 - 10:00,15,17,15,26,15,5,9
10:00 - 11:00,24,16,24,17,23,13,8
11:00 - 12:00,15,26,22,25,25,4,3
12:00 - 13:00,48,36,62,30,22,10,7
13:00 - 14:00,85,51,65,56,47,10,5
14:00 - 15:00,125,95,96,273,77,6,20
15:00 - 16:00,120,132,409,130,95,5,11
16:00 - 17:00,95,94,392,136,123,115,10
17:00 - 18:00,105,111,126,113,110,12,6
18:00 - 19:00,200,108,195,112,109,20,16
19:00 - 20:00,192,495,146,98,106,33,10
20:00 - 21:00,153,125,113,91,115,12,15
21:00 - 22:00,109,87,92,90,118,15,14
22:00 - 23:00,71,65,79,64,48,7,19
23:00 - 00:00,56,38,44,42,46,11,25
