 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,7,6,2,8,2,6,5
01:00 - 02:00,3,5,5,3,3,13,7
02:00 - 03:00,3,9,9,9,5,21,3
03:00 - 04:00,12,6,8,3,19,13,3
04:00 - 05:00,8,10,5,12,5,9,15
05:00 - 06:00,9,9,7,20,11,7,2
06:00 - 07:00,7,10,5,9,2,5,9
07:00 - 08:00,11,5,8,4,13,1,6
08:00 - 09:00,8,5,2,4,2,4,3
09:00 - 10:00,8,2,10,8,11,5,1
10:00 - 11:00,2,8,12,11,4,12,6
11:00 - 12:00,0,13,7,6,4,1,5
12:00 - 13:00,5,0,5,2,7,2,1
13:00 - 14:00,0,0,0,0,4,2,0
14:00 - 15:00,2,1,2,1,1,0,0
15:00 - 16:00,3,0,1,0,1,1,4
16:00 - 17:00,0,1,3,1,1,3,0
17:00 - 18:00,5,3,2,5,4,1,0
18:00 - 19:00,4,2,6,0,2,0,0
19:00 - 20:00,6,4,3,4,4,0,5
20:00 - 21:00,5,7,10,3,11,5,8
21:00 - 22:00,11,5,9,6,7,8,15
22:00 - 23:00,10,7,7,11,9,11,8
23:00 - 00:00,5,11,6,11,8,13,11
