 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.14,0.14,0.69,0.82,0.41,0.27,0.0
01:00 - 02:00,0.14,0.41,1.51,0.96,0.41,0.82,0.14
02:00 - 03:00,0.0,0.69,0.96,0.69,1.1,0.27,0.14
03:00 - 04:00,0.41,0.96,0.82,1.78,1.23,0.41,0.0
04:00 - 05:00,0.14,0.0,0.41,0.41,0.41,0.27,0.14
05:00 - 06:00,0.69,0.14,0.96,0.14,0.96,0.27,0.0
06:00 - 07:00,0.96,1.23,1.1,0.82,1.23,0.41,0.0
07:00 - 08:00,1.23,0.96,1.51,1.23,1.1,0.14,0.14
08:00 - 09:00,1.1,0.55,0.82,0.82,1.78,0.0,0.14
09:00 - 10:00,0.96,1.23,0.82,1.37,0.82,0.55,0.0
10:00 - 11:00,0.27,1.1,0.27,1.1,0.41,0.55,0.14
11:00 - 12:00,0.55,0.27,0.82,0.69,0.96,0.27,0.0
12:00 - 13:00,0.41,0.27,0.96,0.82,0.55,0.0,0.0
13:00 - 14:00,0.82,1.1,0.27,0.55,0.55,0.14,0.14
14:00 - 15:00,0.14,0.27,0.27,0.27,0.55,0.0,0.27
15:00 - 16:00,0.96,0.55,0.69,0.55,0.27,0.14,0.0
16:00 - 17:00,0.55,0.41,0.27,0.69,0.27,0.0,0.14
17:00 - 18:00,0.69,1.1,1.1,0.41,1.1,0.0,0.14
18:00 - 19:00,1.23,0.69,2.06,1.92,0.55,0.0,0.0
19:00 - 20:00,1.51,0.41,0.55,0.69,0.55,0.0,0.14
20:00 - 21:00,1.1,0.96,0.69,0.14,1.51,0.27,0.27
21:00 - 22:00,1.23,0.69,0.69,1.23,1.23,0.27,0.14
22:00 - 23:00,0.69,1.51,0.27,1.65,1.1,0.14,0.0
23:00 - 00:00,0.69,0.96,0.14,0.96,1.1,0.0,0.0
