 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0,0,0,0,1,0,0
01:00 - 02:00,0,0,0,0,0,0,0
02:00 - 03:00,0,0,0,0,1,0,0
03:00 - 04:00,0,0,0,0,0,0,0
04:00 - 05:00,0,1,1,0,0,0,0
05:00 - 06:00,0,0,0,0,2,0,0
06:00 - 07:00,0,0,0,1,0,1,0
07:00 - 08:00,6,5,1,6,1,3,0
08:00 - 09:00,10,8,5,12,10,0,0
09:00 - 10:00,5,11,6,14,8,0,3
10:00 - 11:00,32,9,15,8,42,0,0
11:00 - 12:00,26,3,9,7,13,0,0
12:00 - 13:00,2,3,6,6,5,8,7
13:00 - 14:00,10,2,16,3,24,5,23
14:00 - 15:00,13,11,13,5,14,4,16
15:00 - 16:00,5,15,4,7,6,5,19
16:00 - 17:00,0,4,6,18,2,1,8
17:00 - 18:00,6,21,20,10,2,17,30
18:00 - 19:00,61,57,75,18,1,0,21
19:00 - 20:00,36,46,10,18,2,0,4
20:00 - 21:00,43,13,13,35,6,0,6
21:00 - 22:00,2,5,6,11,2,0,0
22:00 - 23:00,0,0,0,5,2,0,0
23:00 - 00:00,0,0,0,3,0,0,0
