 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,4,0,0,0,0,0,0
01:00 - 02:00,9,2,2,3,2,3,1
02:00 - 03:00,3,0,2,2,4,1,1
03:00 - 04:00,1,1,4,2,2,0,1
04:00 - 05:00,6,3,4,1,0,0,2
05:00 - 06:00,1,1,1,1,3,1,2
06:00 - 07:00,0,2,0,2,0,0,1
07:00 - 08:00,2,0,0,1,8,2,0
08:00 - 09:00,0,0,0,0,2,0,1
09:00 - 10:00,2,1,1,1,2,2,0
10:00 - 11:00,1,0,2,4,1,2,0
11:00 - 12:00,2,1,1,2,2,0,1
12:00 - 13:00,1,2,3,0,0,1,0
13:00 - 14:00,1,2,3,3,3,0,1
14:00 - 15:00,0,4,3,3,3,3,1
15:00 - 16:00,2,1,1,3,1,0,1
16:00 - 17:00,2,11,1,2,2,1,3
17:00 - 18:00,0,2,6,5,0,2,1
18:00 - 19:00,3,2,3,2,3,1,1
19:00 - 20:00,1,2,3,5,0,1,0
20:00 - 21:00,2,4,3,9,1,1,2
21:00 - 22:00,0,4,1,3,2,1,2
22:00 - 23:00,0,0,1,4,2,0,1
23:00 - 00:00,0,1,0,0,3,2,6
