 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.2,0.67,0.47,0.34,0.13,0.0,0.0
01:00 - 02:00,0.47,0.54,0.67,0.47,0.4,0.07,0.0
02:00 - 03:00,0.81,0.34,0.34,0.67,0.27,0.13,0.2
03:00 - 04:00,0.81,0.34,0.94,0.74,0.4,0.0,0.34
04:00 - 05:00,1.28,0.94,1.01,0.34,0.34,0.07,0.07
05:00 - 06:00,1.28,0.87,0.61,0.94,0.54,0.13,0.27
06:00 - 07:00,2.42,1.55,1.34,0.94,0.81,0.2,0.13
07:00 - 08:00,1.48,1.01,1.34,1.14,1.41,0.0,0.2
08:00 - 09:00,1.82,1.21,1.28,1.75,2.49,0.13,0.47
09:00 - 10:00,2.02,2.02,2.02,2.08,2.08,0.07,0.07
10:00 - 11:00,1.55,0.94,2.42,1.48,1.41,0.0,0.34
11:00 - 12:00,1.55,0.81,1.55,1.21,1.08,0.0,0.27
12:00 - 13:00,1.28,1.55,0.74,1.21,1.28,0.07,0.0
13:00 - 14:00,1.01,2.56,1.68,0.67,1.14,0.0,0.0
14:00 - 15:00,1.68,1.21,1.41,0.87,0.87,0.13,0.0
15:00 - 16:00,1.34,0.2,0.54,0.54,0.74,0.0,0.07
16:00 - 17:00,1.14,0.34,0.61,0.87,0.81,0.07,0.0
17:00 - 18:00,0.4,0.13,0.4,0.61,0.13,0.0,0.07
18:00 - 19:00,0.4,0.0,0.13,0.13,0.0,0.0,0.13
19:00 - 20:00,0.0,0.0,0.13,0.07,0.07,0.0,0.0
20:00 - 21:00,0.4,0.07,0.13,0.07,0.0,0.07,0.0
21:00 - 22:00,0.13,0.0,0.0,0.13,0.2,0.0,0.0
22:00 - 23:00,0.2,0.07,0.27,0.0,0.07,0.0,0.0
23:00 - 00:00,0.34,0.07,0.4,0.2,0.07,0.07,0.07
