 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0,2,1,2,0,0,3
01:00 - 02:00,0,0,2,1,1,0,1
02:00 - 03:00,0,2,1,2,0,0,0
03:00 - 04:00,2,1,1,0,0,0,1
04:00 - 05:00,1,2,0,0,2,0,0
05:00 - 06:00,6,0,0,1,2,0,0
06:00 - 07:00,0,1,0,0,0,0,0
07:00 - 08:00,0,1,0,2,0,4,0
08:00 - 09:00,0,0,0,2,0,0,0
09:00 - 10:00,0,0,0,1,0,0,0
10:00 - 11:00,0,1,0,0,0,0,0
11:00 - 12:00,0,0,1,0,1,0,0
12:00 - 13:00,16,0,0,1,0,0,0
13:00 - 14:00,23,5,3,9,12,0,1
14:00 - 15:00,36,14,22,16,18,0,3
15:00 - 16:00,38,21,19,24,35,0,0
16:00 - 17:00,45,54,40,62,36,0,0
17:00 - 18:00,21,19,16,24,14,1,1
18:00 - 19:00,21,10,23,27,21,0,0
19:00 - 20:00,60,11,10,21,8,2,1
20:00 - 21:00,45,14,9,15,22,0,1
21:00 - 22:00,15,15,9,15,18,2,0
22:00 - 23:00,12,11,11,5,19,0,0
23:00 - 00:00,7,5,1,2,0,0,0
