 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,2,24,15,24,24,17,5
01:00 - 02:00,8,19,15,8,11,11,2
02:00 - 03:00,2,15,24,13,20,7,3
03:00 - 04:00,7,7,17,12,21,12,4
04:00 - 05:00,1,16,17,23,8,19,4
05:00 - 06:00,1,24,25,21,20,13,3
06:00 - 07:00,12,15,46,20,17,18,6
07:00 - 08:00,12,11,12,42,18,9,6
08:00 - 09:00,6,12,9,22,12,7,2
09:00 - 10:00,2,13,7,2,9,1,2
10:00 - 11:00,1,10,6,9,5,4,2
11:00 - 12:00,0,3,11,4,2,2,1
12:00 - 13:00,0,4,2,2,1,4,3
13:00 - 14:00,1,7,3,14,2,1,0
14:00 - 15:00,1,5,3,8,4,0,1
15:00 - 16:00,5,7,1,2,6,1,0
16:00 - 17:00,13,65,4,8,6,1,1
17:00 - 18:00,25,10,19,12,12,3,3
18:00 - 19:00,26,14,14,6,4,4,1
19:00 - 20:00,20,17,16,17,7,2,16
20:00 - 21:00,9,14,11,19,6,2,7
21:00 - 22:00,22,31,17,26,14,1,3
22:00 - 23:00,24,14,341,24,25,1,0
23:00 - 00:00,22,22,29,16,8,16,9
